
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.150   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 9.000|o| 68.62| 84.36| 1.816| -1.013|  0.516|   1.3|  54.3|  49.2|  0.0|F2                      || 0.991| -77.874|
| 9.000|o| 80.89| 75.60| 1.978|  0.276|  0.269|   1.8|  55.7|  47.3|  0.0|F2                      || 0.988| -55.719|
| 9.000|o| 86.58| 66.47| 1.931|  1.270| -1.545|   1.7|  61.3|  41.8|  0.0|F2                      || 0.979| -40.996|
| 9.000|x| 70.14| 79.79| 1.792| -0.623|  0.343|   1.6|  46.1|  57.1|  0.0|F2                      ||-0.990|  24.683|
| 9.000|x| 72.38| 77.87| 1.815| -0.442|  0.172|   1.7|  46.3|  56.8|  0.0|F2                      ||-0.989|  29.332|
| 9.000|x| 83.30| 66.23| 1.836|  0.865| -2.281|   1.9|  58.3|  44.7|  0.0|F2                      ||-0.979|  49.297|
| 9.100|o| 68.57| 84.53| 1.825| -1.029|  0.519|   1.3|  54.6|  48.9|  0.0|F2                      || 0.991| -78.384|
| 9.100|o| 81.48| 75.44| 2.002|  0.343|  0.309|   1.8|  56.2|  46.8|  0.0|F2                      || 0.988| -55.403|
| 9.100|o| 86.85| 66.37| 1.948|  1.310| -1.671|   1.7|  61.6|  41.5|  0.0|F2                      || 0.980| -40.868|
| 9.100|x| 69.32| 80.64| 1.792| -0.695|  0.401|   1.6|  49.1|  54.1|  0.0|F2                      ||-0.990|  22.512|
| 9.100|x| 73.66| 76.92| 1.838| -0.338|  0.061|   1.8|  49.3|  53.8|  0.0|F2                      ||-0.989|  31.458|
| 9.100|x| 83.55| 66.15| 1.849|  0.896| -2.416|   1.9|  58.5|  44.5|  0.0|F2                      ||-0.979|  49.403|
| 9.200|o| 68.53| 84.70| 1.834| -1.044|  0.522|   1.3|  54.9|  48.6|  0.0|F2                      || 0.992| -78.865|
| 9.200|o| 82.08| 75.31| 2.029|  0.410|  0.369|   1.9|  56.7|  46.2|  0.0|F2                      || 0.988| -55.141|
| 9.200|o| 87.12| 66.26| 1.966|  1.350| -1.823|   1.8|  61.9|  41.1|  0.0|F2                      || 0.980| -40.740|
| 9.200|x| 68.85| 81.17| 1.795| -0.738|  0.434|   1.6|  50.3|  52.9|  0.0|F2                      ||-0.991|  21.109|
| 9.200|x| 74.58| 76.30| 1.859| -0.260| -0.030|   1.8|  50.6|  52.4|  0.0|F2                      ||-0.988|  32.810|
| 9.200|x| 83.81| 66.05| 1.862|  0.929| -2.565|   1.9|  58.7|  44.2|  0.0|F2                      ||-0.979|  49.513|
| 9.300|o| 68.51| 84.85| 1.843| -1.058|  0.525|   1.3|  55.2|  48.3|  0.0|F2                      || 0.992| -79.321|
| 9.300|o| 82.68| 75.21| 2.057|  0.478|  0.457|   2.0|  57.2|  45.6|  0.0|F2                      || 0.988| -54.935|
| 9.300|o| 87.39| 66.16| 1.984|  1.391| -2.009|   1.8|  62.3|  40.7|  0.0|F2                      || 0.980| -40.609|
| 9.300|x| 68.52| 81.58| 1.800| -0.771|  0.458|   1.6|  51.1|  52.1|  0.0|F2                      ||-0.991|  19.999|
| 9.300|x| 75.37| 75.80| 1.879| -0.192| -0.116|   1.9|  51.5|  51.5|  0.0|F2                      ||-0.988|  33.869|
| 9.300|x| 84.08| 65.96| 1.875|  0.963| -2.731|   1.9|  58.9|  44.0|  0.0|F2                      ||-0.980|  49.627|
| 9.400|o| 68.50| 84.99| 1.853| -1.071|  0.527|   1.3|  55.4|  48.1|  0.0|F2                      || 0.992| -79.753|
| 9.400|o| 83.29| 75.13| 2.087|  0.547|  0.585|   2.0|  57.8|  45.0|  0.0|F2                      || 0.988| -54.781|
| 9.400|o| 87.67| 66.04| 2.003|  1.433| -2.242|   1.9|  62.7|  40.2|  0.0|F2                      || 0.980| -40.475|
| 9.400|x| 68.27| 81.93| 1.805| -0.799|  0.477|   1.6|  51.8|  51.5|  0.0|F2                      ||-0.991|  19.058|
| 9.400|x| 76.09| 75.36| 1.899| -0.128| -0.202|   1.9|  52.2|  50.7|  0.0|F2                      ||-0.988|  34.758|
| 9.400|x| 84.34| 65.86| 1.889|  0.998| -2.915|   2.0|  59.1|  43.7|  0.0|F2                      ||-0.980|  49.742|
| 9.500|o| 68.50| 85.13| 1.863| -1.084|  0.529|   1.3|  55.7|  47.8|  0.0|F2                      || 0.992| -80.165|
| 9.500|o| 83.90| 75.09| 2.119|  0.617|  0.770|   2.1|  58.4|  44.3|  0.0|F2                      || 0.988| -54.694|
| 9.500|o| 87.94| 65.93| 2.023|  1.476| -2.544|   1.9|  63.1|  39.8|  0.0|F2                      || 0.980| -40.340|
| 9.500|x| 68.07| 82.23| 1.811| -0.823|  0.493|   1.6|  52.3|  51.0|  0.0|F2                      ||-0.991|  18.233|
| 9.500|x| 76.77| 74.98| 1.920| -0.066| -0.291|   2.0|  52.8|  50.1|  0.0|F2                      ||-0.988|  35.531|
| 9.500|x| 84.62| 65.76| 1.904|  1.034| -3.121|   2.0|  59.4|  43.5|  0.0|F2                      ||-0.980|  49.860|
| 9.600|o| 68.52| 85.26| 1.874| -1.095|  0.530|   1.4|  55.9|  47.5|  0.0|F2                      || 0.992| -80.557|
| 9.600|o| 84.52| 75.08| 2.152|  0.687|  1.036|   2.2|  59.1|  43.5|  0.0|F2                      || 0.988| -54.675|
| 9.600|o| 88.22| 65.82| 2.044|  1.519| -2.950|   2.0|  63.5|  39.3|  0.0|F2                      || 0.980| -40.203|
| 9.600|x| 67.91| 82.49| 1.817| -0.844|  0.507|   1.6|  52.7|  50.5|  0.0|F2                      ||-0.991|  17.493|
| 9.600|x| 77.42| 74.63| 1.942| -0.005| -0.386|   2.0|  53.3|  49.5|  0.0|F2                      ||-0.988|  36.215|
| 9.600|x| 84.89| 65.66| 1.919|  1.072| -3.353|   2.0|  59.6|  43.2|  0.0|F2                      ||-0.980|  49.981|
| 9.700|o| 68.55| 85.39| 1.885| -1.106|  0.532|   1.4|  56.2|  47.3|  0.0|F2                      || 0.992| -80.932|
| 9.700|o| 85.14| 75.11| 2.188|  0.758|  1.420|   2.3|  59.8|  42.7|  0.0|F2                      || 0.988| -54.727|
| 9.700|o| 88.51| 65.70| 2.066|  1.563| -3.521|   2.0|  64.0|  38.8|  0.0|F2                      || 0.980| -40.064|
| 9.700|x| 67.78| 82.73| 1.824| -0.863|  0.519|   1.6|  53.1|  50.1|  0.0|F2                      ||-0.992|  16.821|
| 9.700|x| 78.05| 74.31| 1.965|  0.055| -0.487|   2.1|  53.8|  49.0|  0.0|F2                      ||-0.988|  36.828|
| 9.700|x| 85.18| 65.56| 1.935|  1.110| -3.617|   2.0|  59.9|  42.9|  0.0|F2                      ||-0.980|  50.106|
| 9.800|o| 68.58| 85.51| 1.897| -1.116|  0.532|   1.4|  56.4|  47.0|  0.0|F2                      || 0.992| -81.293|
| 9.800|o| 85.76| 75.17| 2.226|  0.827|  1.978|   2.4|  60.7|  41.7|  0.0|F2                      || 0.988| -54.855|
| 9.800|o| 88.79| 65.58| 2.090|  1.608| -4.382|   2.1|  64.4|  38.3|  0.0|F2                      || 0.980| -39.925|
| 9.800|x| 67.67| 82.95| 1.832| -0.881|  0.530|   1.6|  53.4|  49.8|  0.0|F2                      ||-0.992|  16.201|
| 9.800|x| 78.67| 74.02| 1.989|  0.115| -0.598|   2.1|  54.2|  48.5|  0.0|F2                      ||-0.988|  37.384|
| 9.800|x| 85.46| 65.45| 1.951|  1.150| -3.920|   2.1|  60.2|  42.5|  0.0|F2                      ||-0.980|  50.233|
| 9.900|o| 68.64| 85.62| 1.910| -1.126|  0.532|   1.4|  56.6|  46.7|  0.0|F2                      || 0.992| -81.639|
| 9.900|o| 86.38| 75.27| 2.266|  0.895|  2.798|   2.5|  61.7|  40.7|  0.0|F2                      || 0.989| -55.062|
| 9.900|o| 89.08| 65.46| 2.115|  1.654| -5.808|   2.1|  64.9|  37.8|  0.0|F2                      || 0.980| -39.783|
| 9.900|x| 67.58| 83.15| 1.840| -0.897|  0.540|   1.6|  53.7|  49.5|  0.0|F2                      ||-0.992|  15.628|
| 9.900|x| 79.28| 73.75| 2.015|  0.176| -0.722|   2.2|  54.6|  48.0|  0.0|F2                      ||-0.988|  37.891|
| 9.900|x| 85.76| 65.33| 1.968|  1.191| -4.270|   2.1|  60.5|  42.2|  0.0|F2                      ||-0.980|  50.364|
|10.000|o| 68.70| 85.73| 1.924| -1.134|  0.532|   1.5|  56.9|  46.4|  0.0|F2                      || 0.992| -81.969|
|10.000|o| 86.98| 75.41| 2.308|  0.961|  4.017|   2.6|  62.7|  39.5|  0.0|F2                      || 0.989| -55.344|
|10.000|o| 89.36| 65.34| 2.141|  1.700| -8.574|   2.2|  65.4|  37.2|  0.0|F2                      || 0.980| -39.641|
|10.000|x| 67.51| 83.34| 1.848| -0.912|  0.549|   1.6|  54.0|  49.2|  0.0|F2                      ||-0.992|  15.094|
|10.000|x| 79.90| 73.50| 2.043|  0.238| -0.862|   2.3|  55.1|  47.5|  0.0|F2                      ||-0.988|  38.353|
|10.000|x| 86.06| 65.22| 1.986|  1.233| -4.679|   2.1|  60.8|  41.8|  0.0|F2                      ||-0.980|  50.497|
|10.100|o| 68.77| 85.84| 1.938| -1.142|  0.531|   1.5|  57.1|  46.2|  0.0|F2                      || 0.992| -82.289|
|10.100|o| 87.57| 75.59| 2.350|  1.022|  5.881|   2.7|  63.9|  38.2|  0.0|F2                      || 0.989| -55.697|
|10.100|o| 89.65| 65.21| 2.169|  1.747|-15.965|   2.2|  66.0|  36.6|  0.0|F2                      || 0.980| -39.499|
|10.100|x| 67.46| 83.51| 1.856| -0.926|  0.557|   1.6|  54.3|  48.9|  0.0|F2                      ||-0.992|  14.593|
|10.100|x| 80.52| 73.27| 2.073|  0.301| -1.023|   2.3|  55.5|  47.0|  0.0|F2                      ||-0.987|  38.774|
|10.100|x| 86.36| 65.10| 2.005|  1.277| -5.166|   2.2|  61.2|  41.4|  0.0|F2                      ||-0.980|  50.632|
|10.200|o| 68.86| 85.94| 1.954| -1.149|  0.530|   1.5|  57.4|  45.9|  0.0|F2                      || 0.993| -82.596|
|10.200|x| 67.42| 83.68| 1.865| -0.939|  0.564|   1.6|  54.6|  48.6|  0.0|F2                      ||-0.992|  14.121|
|10.200|x| 81.16| 73.06| 2.106|  0.367| -1.213|   2.4|  55.9|  46.5|  0.0|F2                      ||-0.987|  39.152|
|10.200|x| 86.67| 64.98| 2.025|  1.322| -5.752|   2.2|  61.5|  41.0|  0.0|F2                      ||-0.980|  50.771|
|10.300|o| 68.97| 86.04| 1.971| -1.156|  0.528|   1.6|  57.7|  45.6|  0.0|F2                      || 0.993| -82.892|
|10.300|x| 67.39| 83.83| 1.875| -0.952|  0.572|   1.6|  54.8|  48.3|  0.0|F2                      ||-0.992|  13.677|
|10.300|x| 81.81| 72.87| 2.142|  0.436| -1.442|   2.5|  56.4|  45.9|  0.0|F2                      ||-0.987|  39.490|
|10.300|x| 86.98| 64.85| 2.045|  1.368| -6.472|   2.3|  61.9|  40.6|  0.0|F2                      ||-0.980|  50.912|
|10.400|o| 69.09| 86.13| 1.989| -1.161|  0.525|   1.6|  58.0|  45.2|  0.0|F2                      || 0.993| -83.179|
|10.400|x| 67.38| 83.97| 1.885| -0.963|  0.578|   1.6|  55.1|  48.1|  0.0|F2                      ||-0.992|  13.257|
|10.400|x| 82.49| 72.71| 2.182|  0.507| -1.727|   2.6|  56.8|  45.3|  0.0|F2                      ||-0.987|  39.777|
|10.400|x| 87.30| 64.72| 2.067|  1.416| -7.379|   2.3|  62.4|  40.1|  0.0|F2                      ||-0.980|  51.056|
|10.500|o| 69.22| 86.22| 2.009| -1.166|  0.521|   1.6|  58.3|  44.9|  0.0|F2                      || 0.993| -83.455|
|10.500|x| 67.38| 84.11| 1.895| -0.974|  0.584|   1.7|  55.3|  47.8|  0.0|F2                      ||-0.993|  12.859|
|10.500|x| 83.21| 72.58| 2.226|  0.583| -2.094|   2.8|  57.4|  44.7|  0.0|F2                      ||-0.987|  40.004|
|10.500|x| 87.63| 64.59| 2.090|  1.466| -8.554|   2.4|  62.8|  39.6|  0.0|F2                      ||-0.980|  51.204|
|10.600|o| 69.38| 86.31| 2.031| -1.169|  0.517|   1.7|  58.6|  44.5|  0.0|F2                      || 0.993| -83.722|
|10.600|x| 67.39| 84.24| 1.906| -0.984|  0.590|   1.7|  55.6|  47.6|  0.0|F2                      ||-0.993|  12.482|
|10.600|x| 83.96| 72.49| 2.276|  0.664| -2.587|   2.9|  58.0|  43.9|  0.0|F2                      ||-0.988|  40.166|
|10.600|x| 87.96| 64.46| 2.114|  1.516|-10.139|   2.4|  63.3|  39.0|  0.0|F2                      ||-0.980|  51.353|
|10.700|o| 69.56| 86.39| 2.056| -1.171|  0.510|   1.8|  58.9|  44.1|  0.0|F2                      || 0.993| -83.979|
|10.700|x| 67.41| 84.36| 1.918| -0.994|  0.596|   1.7|  55.8|  47.3|  0.0|F2                      ||-0.993|  12.122|
|10.700|x| 84.76| 72.45| 2.331|  0.749| -3.276|   3.0|  58.7|  43.0|  0.0|F2                      ||-0.988|  40.229|
|10.700|x| 88.30| 64.32| 2.140|  1.569|-12.387|   2.5|  63.8|  38.5|  0.0|F2                      ||-0.980|  51.505|
|10.800|o| 69.76| 86.48| 2.084| -1.172|  0.502|   1.8|  59.3|  43.6|  0.0|F2                      || 0.993| -84.229|
|10.800|x| 67.44| 84.48| 1.930| -1.002|  0.601|   1.7|  56.0|  47.0|  0.0|F2                      ||-0.993|  11.781|
|10.800|x| 85.59| 72.49| 2.391|  0.839| -4.284|   3.2|  59.7|  41.9|  0.0|F2                      ||-0.988|  40.167|
|10.800|x| 88.64| 64.18| 2.168|  1.623|-15.817|   2.6|  64.4|  37.8|  0.0|F2                      ||-0.981|  51.659|
|10.900|o| 70.00| 86.56| 2.117| -1.171|  0.491|   1.9|  59.8|  43.1|  0.0|F2                      || 0.993| -84.472|
|10.900|x| 67.48| 84.59| 1.944| -1.010|  0.606|   1.8|  56.3|  46.8|  0.0|F2                      ||-0.993|  11.458|
|10.900|x| 86.44| 72.61| 2.455|  0.929| -5.823|   3.4|  61.0|  40.5|  0.0|F2                      ||-0.988|  39.956|
|10.900|x| 88.99| 64.03| 2.198|  1.679|-19.222|   2.6|  65.0|  37.1|  0.0|F2                      ||-0.981|  51.818|
|11.000|o| 70.28| 86.63| 2.155| -1.168|  0.476|   2.0|  60.3|  42.5|  0.0|F2                      || 0.993| -84.709|
|11.000|x| 67.53| 84.69| 1.958| -1.018|  0.611|   1.8|  56.5|  46.5|  0.0|F2                      ||-0.993|  11.148|
|11.000|x| 87.27| 72.81| 2.519|  1.017| -8.285|   3.6|  62.5|  38.8|  0.0|F2                      ||-0.988|  39.593|
|11.000|x| 89.39| 63.88| 2.230|  1.736|-19.820|   2.7|  65.7|  36.4|  0.0|F2                      ||-0.981|  51.980|
|11.100|o| 70.61| 86.71| 2.203| -1.162|  0.456|   2.1|  60.9|  41.8|  0.0|F2                      || 0.993| -84.937|
|11.100|x| 67.60| 84.79| 1.973| -1.024|  0.615|   1.8|  56.8|  46.2|  0.0|F2                      ||-0.993|  10.854|
|11.100|x| 88.05| 73.09| 2.582|  1.099|-12.561|   3.7|  64.2|  36.8|  0.0|F2                      ||-0.988|  39.104|
|11.100|x| 89.79| 63.72| 2.265|  1.795|-20.445|   2.8|  66.4|  35.6|  0.0|F2                      ||-0.981|  52.143|
|11.200|o| 71.01| 86.78| 2.264| -1.153|  0.426|   2.3|  61.6|  40.9|  0.0|F2                      || 0.993| -85.160|
|11.200|x| 67.68| 84.88| 1.989| -1.030|  0.620|   1.9|  57.0|  45.9|  0.0|F2                      ||-0.993|  10.576|
|11.300|o| 71.51| 86.85| 2.349| -1.137|  0.378|   2.5|  62.6|  39.6|  0.0|F2                      || 0.993| -85.373|
|11.300|x| 67.77| 84.97| 2.007| -1.035|  0.624|   1.9|  57.3|  45.6|  0.0|F2                      ||-0.993|  10.311|
|11.400|o| 72.19| 86.91| 2.487| -1.111|  0.287|   2.9|  64.3|  37.6|  0.0|F2                      || 0.993| -85.573|
|11.400|x| 67.87| 85.06| 2.026| -1.039|  0.628|   1.9|  57.5|  45.3|  0.0|F2                      ||-0.993|  10.059|
|11.500|o| 73.22| 86.95| 2.802| -1.063|  0.051|   3.8|  68.3|  32.7|  0.0|F2                      || 0.993| -85.692|
|11.500|x| 68.00| 85.14| 2.048| -1.042|  0.633|   2.0|  57.8|  45.0|  0.0|F2                      ||-0.993|   9.821|
|11.600|x| 68.14| 85.21| 2.071| -1.044|  0.637|   2.1|  58.2|  44.6|  0.0|F2                      ||-0.993|   9.598|
|11.700|x| 68.31| 85.28| 2.099| -1.045|  0.641|   2.1|  58.5|  44.2|  0.0|F2                      ||-0.993|   9.388|
|11.800|x| 68.50| 85.35| 2.130| -1.043|  0.646|   2.2|  58.9|  43.7|  0.0|F2                      ||-0.994|   9.195|
|11.900|x| 68.73| 85.40| 2.167| -1.040|  0.651|   2.3|  59.3|  43.2|  0.0|F2                      ||-0.994|   9.021|
|12.000|x| 69.01| 85.46| 2.213| -1.033|  0.657|   2.4|  59.8|  42.5|  0.0|F2                      ||-0.994|   8.855|
|12.100|x| 69.36| 85.50| 2.273| -1.022|  0.664|   2.6|  60.5|  41.7|  0.0|F2                      ||-0.994|   8.717|
|12.200|x| 69.84| 85.54| 2.361| -1.004|  0.675|   2.9|  61.4|  40.6|  0.0|F2                      ||-0.994|   8.597|
|12.300|x| 70.60| 85.58| 2.524| -0.969|  0.696|   3.4|  62.9|  38.5|  0.0|F2                      ||-0.994|   8.499|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:38:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 77.18| 68.51| 1.470|  0.226| -0.198|   1.3|  54.4|  49.1|  0.0|F2                      || 0.959| -43.662|
| 4.000|x| 74.08| 67.88| 1.473|  0.099| -0.310|   3.9|  53.6|  47.3|  0.0|F2                      ||-0.958|  47.195|
| 4.100|o| 77.36| 68.47| 1.476|  0.238| -0.207|   1.3|  54.5|  49.0|  0.0|F2                      || 0.960| -43.609|
| 4.100|x| 74.30| 67.83| 1.476|  0.107| -0.336|   3.7|  53.6|  47.5|  0.0|F2                      ||-0.959|  47.267|
| 4.200|o| 77.54| 68.44| 1.483|  0.250| -0.216|   1.3|  54.5|  49.0|  0.0|F2                      || 0.961| -43.556|
| 4.200|x| 74.51| 67.78| 1.479|  0.115| -0.361|   3.4|  53.7|  47.7|  0.0|F2                      ||-0.960|  47.332|
| 4.300|o| 77.72| 68.40| 1.490|  0.262| -0.229|   1.3|  54.6|  49.0|  0.0|F2                      || 0.962| -43.507|
| 4.300|x| 74.72| 67.73| 1.483|  0.124| -0.385|   3.2|  53.7|  47.9|  0.0|F2                      ||-0.960|  47.392|
| 4.400|o| 77.90| 68.36| 1.497|  0.275| -0.240|   1.3|  54.6|  49.0|  0.0|F2                      || 0.963| -43.457|
| 4.400|x| 74.93| 67.69| 1.487|  0.132| -0.409|   3.1|  53.7|  48.0|  0.0|F2                      ||-0.961|  47.447|
| 4.500|o| 78.08| 68.33| 1.503|  0.288| -0.253|   1.2|  54.6|  48.9|  0.0|F2                      || 0.963| -43.408|
| 4.500|x| 75.13| 67.65| 1.492|  0.141| -0.433|   2.9|  53.8|  48.1|  0.0|F2                      ||-0.962|  47.500|
| 4.600|o| 78.27| 68.29| 1.510|  0.301| -0.265|   1.2|  54.7|  48.9|  0.0|F2                      || 0.964| -43.359|
| 4.600|x| 75.33| 67.61| 1.496|  0.150| -0.457|   2.8|  53.8|  48.2|  0.0|F2                      ||-0.963|  47.550|
| 4.700|o| 78.45| 68.26| 1.517|  0.315| -0.278|   1.2|  54.7|  48.9|  0.0|F2                      || 0.965| -43.310|
| 4.700|x| 75.53| 67.58| 1.501|  0.160| -0.480|   2.7|  53.9|  48.3|  0.0|F2                      ||-0.963|  47.598|
| 4.800|o| 78.63| 68.22| 1.524|  0.329| -0.292|   1.2|  54.8|  48.8|  0.0|F2                      || 0.965| -43.261|
| 4.800|x| 75.73| 67.54| 1.507|  0.169| -0.504|   2.6|  53.9|  48.3|  0.0|F2                      ||-0.964|  47.644|
| 4.900|o| 78.82| 68.18| 1.532|  0.344| -0.306|   1.2|  54.8|  48.8|  0.0|F2                      || 0.966| -43.211|
| 4.900|x| 75.92| 67.51| 1.512|  0.179| -0.528|   2.5|  53.9|  48.4|  0.0|F2                      ||-0.965|  47.690|
| 5.000|o| 79.00| 68.15| 1.539|  0.359| -0.321|   1.2|  54.9|  48.7|  0.0|F2                      || 0.967| -43.162|
| 5.000|x| 76.12| 67.47| 1.517|  0.189| -0.552|   2.4|  54.0|  48.4|  0.0|F2                      ||-0.965|  47.734|
| 5.100|o| 79.19| 68.11| 1.546|  0.374| -0.337|   1.2|  54.9|  48.7|  0.0|F2                      || 0.967| -43.112|
| 5.100|x| 76.31| 67.44| 1.523|  0.200| -0.576|   2.3|  54.0|  48.5|  0.0|F2                      ||-0.966|  47.778|
| 5.200|o| 79.38| 68.07| 1.553|  0.390| -0.352|   1.2|  55.0|  48.6|  0.0|F2                      || 0.968| -43.060|
| 5.200|x| 76.50| 67.41| 1.529|  0.211| -0.601|   2.2|  54.1|  48.5|  0.0|F2                      ||-0.967|  47.821|
| 5.300|o| 79.57| 68.03| 1.561|  0.406| -0.369|   1.2|  55.0|  48.6|  0.0|F2                      || 0.968| -43.008|
| 5.300|x| 76.69| 67.37| 1.535|  0.222| -0.626|   2.2|  54.1|  48.5|  0.0|F2                      ||-0.967|  47.865|
| 5.400|o| 79.76| 67.99| 1.568|  0.423| -0.386|   1.2|  55.1|  48.5|  0.0|F2                      || 0.969| -42.955|
| 5.400|x| 76.88| 67.34| 1.541|  0.234| -0.652|   2.1|  54.2|  48.5|  0.0|F2                      ||-0.968|  47.909|
| 5.500|o| 79.95| 67.95| 1.576|  0.440| -0.404|   1.2|  55.1|  48.5|  0.0|F2                      || 0.969| -42.901|
| 5.500|x| 77.07| 67.31| 1.547|  0.245| -0.678|   2.1|  54.2|  48.5|  0.0|F2                      ||-0.968|  47.952|
| 5.600|o| 80.14| 67.91| 1.584|  0.458| -0.422|   1.2|  55.2|  48.4|  0.0|F2                      || 0.970| -42.845|
| 5.600|x| 77.26| 67.27| 1.554|  0.258| -0.706|   2.0|  54.2|  48.5|  0.0|F2                      ||-0.969|  47.996|
| 5.700|o| 80.34| 67.87| 1.591|  0.476| -0.442|   1.2|  55.2|  48.4|  0.0|F2                      || 0.970| -42.788|
| 5.700|x| 77.45| 67.24| 1.560|  0.270| -0.733|   2.0|  54.3|  48.5|  0.0|F2                      ||-0.969|  48.041|
| 5.800|o| 80.54| 67.83| 1.599|  0.495| -0.462|   1.2|  55.3|  48.3|  0.0|F2                      || 0.971| -42.731|
| 5.800|x| 77.65| 67.20| 1.567|  0.283| -0.762|   2.0|  54.3|  48.5|  0.0|F2                      ||-0.970|  48.087|
| 5.900|o| 80.73| 67.78| 1.607|  0.514| -0.483|   1.2|  55.4|  48.2|  0.0|F2                      || 0.971| -42.670|
| 5.900|x| 77.84| 67.17| 1.574|  0.297| -0.792|   1.9|  54.4|  48.5|  0.0|F2                      ||-0.970|  48.132|
| 6.000|o| 80.93| 67.73| 1.616|  0.534| -0.505|   1.2|  55.4|  48.1|  0.0|F2                      || 0.971| -42.608|
| 6.000|x| 78.03| 67.13| 1.580|  0.311| -0.822|   1.9|  54.4|  48.5|  0.0|F2                      ||-0.970|  48.180|
| 6.100|o| 81.14| 67.69| 1.624|  0.555| -0.527|   1.2|  55.5|  48.1|  0.0|F2                      || 0.972| -42.546|
| 6.100|x| 78.22| 67.09| 1.587|  0.325| -0.854|   1.9|  54.5|  48.5|  0.0|F2                      ||-0.971|  48.228|
| 6.200|o| 81.34| 67.64| 1.632|  0.576| -0.551|   1.2|  55.6|  48.0|  0.0|F2                      || 0.972| -42.479|
| 6.200|x| 78.41| 67.05| 1.594|  0.339| -0.887|   1.8|  54.5|  48.4|  0.0|F2                      ||-0.971|  48.277|
| 6.300|o| 81.55| 67.58| 1.641|  0.597| -0.576|   1.2|  55.7|  47.9|  0.0|F2                      || 0.973| -42.412|
| 6.300|x| 78.61| 67.01| 1.602|  0.354| -0.922|   1.8|  54.6|  48.4|  0.0|F2                      ||-0.972|  48.327|
| 6.400|o| 81.76| 67.53| 1.649|  0.619| -0.603|   1.2|  55.8|  47.8|  0.0|F2                      || 0.973| -42.343|
| 6.400|x| 78.80| 66.97| 1.609|  0.370| -0.957|   1.8|  54.6|  48.4|  0.0|F2                      ||-0.972|  48.379|
| 6.500|o| 81.97| 67.48| 1.658|  0.642| -0.630|   1.3|  55.8|  47.7|  0.0|F2                      || 0.973| -42.272|
| 6.500|x| 79.00| 66.93| 1.616|  0.386| -0.995|   1.8|  54.7|  48.3|  0.0|F2                      ||-0.972|  48.432|
| 6.600|o| 82.18| 67.42| 1.667|  0.666| -0.659|   1.3|  55.9|  47.6|  0.0|F2                      || 0.974| -42.198|
| 6.600|x| 79.20| 66.89| 1.624|  0.403| -1.033|   1.8|  54.7|  48.3|  0.0|F2                      ||-0.973|  48.486|
| 6.700|o| 82.40| 67.36| 1.676|  0.690| -0.690|   1.3|  56.0|  47.5|  0.0|F2                      || 0.974| -42.121|
| 6.700|x| 79.40| 66.84| 1.632|  0.420| -1.074|   1.8|  54.8|  48.2|  0.0|F2                      ||-0.973|  48.543|
| 6.800|o| 82.62| 67.30| 1.686|  0.715| -0.722|   1.3|  56.1|  47.4|  0.0|F2                      || 0.974| -42.041|
| 6.800|x| 79.60| 66.80| 1.639|  0.437| -1.117|   1.8|  54.9|  48.2|  0.0|F2                      ||-0.973|  48.601|
| 6.900|o| 82.85| 67.24| 1.695|  0.740| -0.757|   1.3|  56.3|  47.3|  0.0|F2                      || 0.974| -41.960|
| 6.900|x| 79.80| 66.75| 1.647|  0.455| -1.161|   1.8|  54.9|  48.1|  0.0|F2                      ||-0.974|  48.660|
| 7.000|o| 83.07| 67.17| 1.705|  0.767| -0.794|   1.3|  56.4|  47.1|  0.0|F2                      || 0.975| -41.874|
