
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.200   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.100|o| 67.35| 78.01| 1.467| -0.318|  0.422|   1.2|  51.4|  52.2|  0.0|F2                      || 0.976| -60.994|
| 4.100|x| 76.20| 65.65| 1.509|  0.181| -0.609|   3.9|  48.8|  52.1|  0.0|F2                      ||-0.953|  49.990|
| 4.200|o| 67.26| 78.21| 1.472| -0.330|  0.425|   1.2|  51.6|  52.0|  0.0|F2                      || 0.977| -61.481|
| 4.200|x| 76.30| 65.78| 1.512|  0.188| -0.622|   3.7|  48.0|  53.1|  0.0|F2                      ||-0.955|  49.839|
| 4.300|o| 67.19| 78.41| 1.477| -0.341|  0.428|   1.2|  51.9|  51.8|  0.0|F2                      || 0.978| -61.933|
| 4.300|x| 68.47| 73.39| 1.493| -0.125|  0.180|   3.4|  45.4|  56.1|  0.0|F2                      ||-0.971|  38.561|
| 4.300|x| 72.45| 69.55| 1.508|  0.031| -0.136|   3.4|  43.5|  57.9|  0.0|F2                      ||-0.964|  44.859|
| 4.300|x| 76.35| 65.96| 1.516|  0.192| -0.625|   3.5|  47.0|  54.4|  0.0|F2                      ||-0.956|  49.628|
| 4.400|o| 67.13| 78.58| 1.481| -0.352|  0.431|   1.1|  52.1|  51.6|  0.0|F2                      || 0.978| -62.355|
| 4.400|x| 67.83| 74.23| 1.493| -0.155|  0.226|   3.2|  47.3|  54.3|  0.0|F2                      ||-0.973|  36.996|
| 4.400|x| 73.97| 68.35| 1.516|  0.093| -0.293|   3.2|  43.4|  58.2|  0.0|F2                      ||-0.963|  46.559|
| 4.400|x| 76.26| 66.25| 1.521|  0.191| -0.607|   3.3|  45.0|  56.5|  0.0|F2                      ||-0.958|  49.280|
| 4.500|o| 67.08| 78.75| 1.486| -0.362|  0.434|   1.1|  52.3|  51.4|  0.0|F2                      || 0.979| -62.751|
| 4.500|x| 67.43| 74.82| 1.494| -0.176|  0.257|   3.0|  48.4|  53.4|  0.0|F2                      ||-0.974|  35.842|
| 4.600|o| 67.05| 78.90| 1.491| -0.372|  0.436|   1.1|  52.5|  51.2|  0.0|F2                      || 0.980| -63.123|
| 4.600|x| 67.14| 75.30| 1.496| -0.194|  0.280|   2.8|  49.1|  52.9|  0.0|F2                      ||-0.976|  34.891|
| 4.700|o| 67.02| 79.05| 1.495| -0.381|  0.439|   1.1|  52.7|  51.0|  0.0|F2                      || 0.980| -63.475|
| 4.700|x| 66.91| 75.70| 1.498| -0.209|  0.299|   2.7|  49.7|  52.4|  0.0|F2                      ||-0.977|  34.072|
| 4.800|o| 67.00| 79.18| 1.500| -0.390|  0.441|   1.1|  52.8|  50.9|  0.0|F2                      || 0.981| -63.809|
| 4.800|x| 66.74| 76.04| 1.501| -0.222|  0.315|   2.6|  50.1|  52.1|  0.0|F2                      ||-0.977|  33.348|
| 4.900|o| 66.98| 79.31| 1.505| -0.399|  0.443|   1.1|  53.0|  50.7|  0.0|F2                      || 0.981| -64.124|
| 4.900|x| 66.59| 76.35| 1.503| -0.235|  0.328|   2.5|  50.5|  51.8|  0.0|F2                      ||-0.978|  32.695|
| 5.000|o| 66.98| 79.43| 1.510| -0.407|  0.445|   1.1|  53.2|  50.6|  0.0|F2                      || 0.982| -64.424|
| 5.000|x| 66.48| 76.63| 1.506| -0.247|  0.340|   2.4|  50.8|  51.6|  0.0|F2                      ||-0.979|  32.100|
| 5.100|o| 66.98| 79.55| 1.515| -0.416|  0.447|   1.1|  53.3|  50.4|  0.0|F2                      || 0.982| -64.710|
| 5.100|x| 66.38| 76.88| 1.510| -0.258|  0.351|   2.3|  51.1|  51.4|  0.0|F2                      ||-0.980|  31.554|
| 5.200|o| 66.98| 79.66| 1.520| -0.424|  0.448|   1.0|  53.5|  50.3|  0.0|F2                      || 0.982| -64.982|
| 5.200|x| 66.31| 77.11| 1.513| -0.268|  0.361|   2.2|  51.4|  51.2|  0.0|F2                      ||-0.980|  31.048|
| 5.300|o| 66.99| 79.76| 1.525| -0.431|  0.450|   1.0|  53.6|  50.2|  0.0|F2                      || 0.983| -65.241|
| 5.300|x| 66.24| 77.32| 1.517| -0.278|  0.369|   2.1|  51.6|  51.1|  0.0|F2                      ||-0.981|  30.577|
| 5.400|o| 67.00| 79.86| 1.530| -0.439|  0.452|   1.0|  53.7|  50.0|  0.0|F2                      || 0.983| -65.488|
| 5.400|x| 66.19| 77.51| 1.520| -0.288|  0.377|   2.0|  51.8|  50.9|  0.0|F2                      ||-0.981|  30.138|
| 5.500|o| 67.02| 79.95| 1.535| -0.446|  0.453|   1.0|  53.9|  49.9|  0.0|F2                      || 0.984| -65.725|
| 5.500|x| 66.15| 77.69| 1.524| -0.297|  0.384|   2.0|  52.0|  50.8|  0.0|F2                      ||-0.982|  29.726|
| 5.600|o| 67.04| 80.04| 1.540| -0.453|  0.455|   1.0|  54.0|  49.8|  0.0|F2                      || 0.984| -65.951|
| 5.600|x| 66.12| 77.86| 1.528| -0.306|  0.391|   1.9|  52.2|  50.6|  0.0|F2                      ||-0.982|  29.338|
| 5.700|o| 67.07| 80.13| 1.545| -0.460|  0.456|   1.0|  54.1|  49.7|  0.0|F2                      || 0.984| -66.169|
| 5.700|x| 66.10| 78.02| 1.532| -0.314|  0.397|   1.9|  52.4|  50.5|  0.0|F2                      ||-0.983|  28.971|
| 5.800|o| 67.10| 80.21| 1.550| -0.466|  0.457|   1.0|  54.2|  49.6|  0.0|F2                      || 0.985| -66.377|
| 5.800|x| 66.08| 78.17| 1.536| -0.322|  0.403|   1.8|  52.6|  50.4|  0.0|F2                      ||-0.983|  28.625|
| 5.900|o| 67.13| 80.28| 1.555| -0.473|  0.459|   1.0|  54.3|  49.4|  0.0|F2                      || 0.985| -66.576|
| 5.900|x| 66.07| 78.31| 1.540| -0.330|  0.408|   1.8|  52.7|  50.3|  0.0|F2                      ||-0.984|  28.297|
| 6.000|o| 67.16| 80.36| 1.561| -0.479|  0.460|   1.0|  54.5|  49.3|  0.0|F2                      || 0.985| -66.766|
| 6.000|x| 66.07| 78.44| 1.545| -0.338|  0.413|   1.7|  52.9|  50.2|  0.0|F2                      ||-0.984|  27.986|
| 6.100|o| 67.20| 80.43| 1.566| -0.485|  0.461|   1.0|  54.6|  49.2|  0.0|F2                      || 0.986| -66.949|
| 6.100|x| 66.07| 78.56| 1.549| -0.346|  0.418|   1.7|  53.0|  50.0|  0.0|F2                      ||-0.984|  27.691|
| 6.200|o| 67.25| 80.50| 1.571| -0.491|  0.462|   1.0|  54.7|  49.1|  0.0|F2                      || 0.986| -67.126|
| 6.200|x| 66.08| 78.68| 1.553| -0.353|  0.422|   1.7|  53.2|  49.9|  0.0|F2                      ||-0.985|  27.409|
| 6.300|o| 67.29| 80.56| 1.577| -0.497|  0.463|   1.0|  54.8|  49.0|  0.0|F2                      || 0.986| -67.294|
| 6.300|x| 66.09| 78.79| 1.558| -0.360|  0.426|   1.6|  53.3|  49.8|  0.0|F2                      ||-0.985|  27.141|
| 6.400|o| 67.34| 80.63| 1.582| -0.502|  0.464|   1.0|  54.9|  48.9|  0.0|F2                      || 0.986| -67.459|
| 6.400|x| 66.10| 78.90| 1.562| -0.367|  0.430|   1.6|  53.5|  49.7|  0.0|F2                      ||-0.985|  26.886|
| 6.500|o| 67.39| 80.68| 1.588| -0.507|  0.465|   1.0|  55.0|  48.8|  0.0|F2                      || 0.987| -67.611|
| 6.500|x| 66.12| 79.00| 1.567| -0.374|  0.433|   1.6|  53.6|  49.6|  0.0|F2                      ||-0.986|  26.642|
| 6.600|o| 67.44| 80.74| 1.593| -0.513|  0.466|   1.0|  55.1|  48.7|  0.0|F2                      || 0.987| -67.760|
| 6.600|x| 66.15| 79.10| 1.572| -0.380|  0.436|   1.6|  53.7|  49.5|  0.0|F2                      ||-0.986|  26.409|
| 6.700|o| 67.50| 80.79| 1.599| -0.518|  0.467|   1.0|  55.2|  48.5|  0.0|F2                      || 0.987| -67.902|
| 6.700|x| 66.17| 79.19| 1.576| -0.387|  0.440|   1.5|  53.8|  49.4|  0.0|F2                      ||-0.986|  26.186|
| 6.800|o| 67.56| 80.85| 1.605| -0.522|  0.468|   1.0|  55.4|  48.4|  0.0|F2                      || 0.987| -68.039|
| 6.800|x| 66.21| 79.27| 1.581| -0.393|  0.442|   1.5|  54.0|  49.3|  0.0|F2                      ||-0.986|  25.973|
| 6.900|o| 67.62| 80.90| 1.611| -0.527|  0.468|   1.0|  55.5|  48.3|  0.0|F2                      || 0.987| -68.170|
| 6.900|x| 66.24| 79.36| 1.586| -0.399|  0.445|   1.5|  54.1|  49.2|  0.0|F2                      ||-0.987|  25.769|
| 7.000|o| 67.68| 80.94| 1.617| -0.531|  0.469|   1.0|  55.6|  48.2|  0.0|F2                      || 0.988| -68.296|
| 7.000|x| 66.28| 79.43| 1.591| -0.405|  0.448|   1.5|  54.2|  49.1|  0.0|F2                      ||-0.987|  25.575|
| 7.100|o| 67.75| 80.99| 1.623| -0.535|  0.470|   1.0|  55.7|  48.1|  0.0|F2                      || 0.988| -68.416|
| 7.100|x| 66.32| 79.51| 1.596| -0.411|  0.450|   1.5|  54.3|  49.0|  0.0|F2                      ||-0.987|  25.388|
| 7.200|o| 67.82| 81.03| 1.629| -0.539|  0.470|   1.0|  55.8|  48.0|  0.0|F2                      || 0.988| -68.531|
| 7.200|o| 88.14| 64.20| 1.800|  1.306| -4.325|   1.5|  50.3|  53.0|  0.0|F2                      || 0.971| -38.362|
| 7.200|o| 88.76| 63.28| 1.796|  1.359| -7.485|   1.5|  50.7|  52.6|  0.0|F2                      || 0.969| -37.391|
| 7.200|x| 66.36| 79.58| 1.601| -0.416|  0.452|   1.5|  54.4|  48.9|  0.0|F2                      ||-0.987|  25.209|
| 7.300|o| 67.89| 81.07| 1.635| -0.543|  0.471|   1.0|  55.9|  47.9|  0.0|F2                      || 0.988| -68.641|
| 7.300|o| 88.21| 64.41| 1.813|  1.326| -4.328|   1.5|  52.4|  50.9|  0.0|F2                      || 0.972| -38.598|
| 7.300|o| 89.20| 62.93| 1.806|  1.410|-12.084|   1.5|  53.1|  50.2|  0.0|F2                      || 0.969| -37.040|
| 7.300|x| 66.40| 79.65| 1.607| -0.422|  0.454|   1.5|  54.5|  48.8|  0.0|F2                      ||-0.987|  25.039|
| 7.400|o| 67.97| 81.11| 1.641| -0.547|  0.471|   1.0|  56.0|  47.7|  0.0|F2                      || 0.988| -68.745|
| 7.400|o| 88.35| 64.56| 1.826|  1.352| -4.532|   1.5|  53.6|  49.7|  0.0|F2                      || 0.972| -38.756|
| 7.400|o| 89.57| 62.66| 1.817|  1.456|-19.144|   1.5|  54.5|  48.8|  0.0|F2                      || 0.969| -36.769|
| 7.400|x| 66.45| 79.71| 1.612| -0.427|  0.456|   1.4|  54.6|  48.7|  0.0|F2                      ||-0.988|  24.876|
| 7.500|o| 68.04| 81.15| 1.648| -0.550|  0.472|   1.0|  56.1|  47.6|  0.0|F2                      || 0.989| -68.845|
| 7.500|o| 88.52| 64.68| 1.840|  1.379| -4.869|   1.5|  54.4|  48.8|  0.0|F2                      || 0.973| -38.889|
| 7.500|o| 89.95| 62.43| 1.829|  1.501|-19.675|   1.5|  55.5|  47.8|  0.0|F2                      || 0.969| -36.532|
| 7.500|x| 66.50| 79.78| 1.617| -0.432|  0.458|   1.4|  54.7|  48.6|  0.0|F2                      ||-0.988|  24.719|
| 7.600|o| 68.12| 81.19| 1.654| -0.553|  0.472|   1.1|  56.2|  47.5|  0.0|F2                      || 0.989| -68.940|
| 7.600|o| 88.70| 64.78| 1.854|  1.409| -5.374|   1.6|  55.1|  48.1|  0.0|F2                      || 0.973| -39.002|
| 7.600|x| 66.55| 79.84| 1.623| -0.437|  0.460|   1.4|  54.8|  48.5|  0.0|F2                      ||-0.988|  24.570|
| 7.700|o| 68.21| 81.22| 1.661| -0.556|  0.472|   1.1|  56.4|  47.4|  0.0|F2                      || 0.989| -69.030|
| 7.700|o| 88.90| 64.87| 1.869|  1.440| -6.120|   1.6|  55.7|  47.5|  0.0|F2                      || 0.974| -39.105|
| 7.700|x| 66.61| 79.89| 1.628| -0.441|  0.461|   1.4|  55.0|  48.4|  0.0|F2                      ||-0.988|  24.427|
| 7.800|o| 68.29| 81.25| 1.668| -0.559|  0.472|   1.1|  56.5|  47.3|  0.0|F2                      || 0.989| -69.116|
| 7.800|o| 89.11| 64.95| 1.884|  1.472| -7.282|   1.6|  56.2|  46.9|  0.0|F2                      || 0.974| -39.203|
| 7.800|x| 66.67| 79.95| 1.634| -0.446|  0.463|   1.4|  55.1|  48.3|  0.0|F2                      ||-0.988|  24.290|
| 7.900|o| 68.38| 81.28| 1.675| -0.561|  0.473|   1.1|  56.6|  47.1|  0.0|F2                      || 0.989| -69.195|
| 7.900|o| 89.34| 65.04| 1.899|  1.506| -9.297|   1.7|  56.7|  46.4|  0.0|F2                      || 0.975| -39.298|
| 7.900|x| 66.73| 80.00| 1.639| -0.450|  0.464|   1.4|  55.2|  48.2|  0.0|F2                      ||-0.989|  24.161|
| 8.000|o| 68.47| 81.31| 1.682| -0.563|  0.473|   1.1|  56.7|  47.0|  0.0|F2                      || 0.989| -69.273|
| 8.000|o| 89.57| 65.12| 1.915|  1.540|-13.601|   1.7|  57.2|  45.9|  0.0|F2                      || 0.975| -39.394|
| 8.000|x| 66.79| 80.05| 1.645| -0.455|  0.466|   1.4|  55.3|  48.1|  0.0|F2                      ||-0.989|  24.036|
| 8.100|o| 68.57| 81.34| 1.689| -0.565|  0.473|   1.1|  56.8|  46.9|  0.0|F2                      || 0.989| -69.344|
| 8.100|o| 89.82| 65.20| 1.932|  1.576|-19.159|   1.7|  57.6|  45.4|  0.0|F2                      || 0.976| -39.486|
| 8.100|x| 66.86| 80.09| 1.651| -0.458|  0.467|   1.4|  55.4|  48.0|  0.0|F2                      ||-0.989|  23.918|
| 8.200|o| 68.67| 81.36| 1.697| -0.567|  0.473|   1.1|  56.9|  46.7|  0.0|F2                      || 0.990| -69.411|
| 8.200|x| 66.92| 80.14| 1.657| -0.462|  0.468|   1.4|  55.5|  47.9|  0.0|F2                      ||-0.989|  23.805|
| 8.300|o| 68.77| 81.39| 1.704| -0.568|  0.473|   1.1|  57.1|  46.6|  0.0|F2                      || 0.990| -69.475|
| 8.300|x| 67.00| 80.18| 1.663| -0.466|  0.469|   1.4|  55.6|  47.8|  0.0|F2                      ||-0.989|  23.698|
| 8.300|x| 87.85| 62.53| 1.864|  1.240|-11.109|   2.0|  48.3|  54.5|  0.0|F2                      ||-0.972|  53.363|
| 8.300|x| 88.30| 61.99| 1.860|  1.280|-14.562|   2.0|  48.6|  54.2|  0.0|F2                      ||-0.972|  53.894|
| 8.400|o| 68.87| 81.41| 1.712| -0.569|  0.473|   1.1|  57.2|  46.5|  0.0|F2                      || 0.990| -69.532|
| 8.400|x| 67.07| 80.22| 1.670| -0.469|  0.470|   1.4|  55.7|  47.7|  0.0|F2                      ||-0.989|  23.597|
| 8.400|x| 87.84| 62.81| 1.879|  1.250|-10.989|   2.0|  51.9|  50.9|  0.0|F2                      ||-0.973|  53.086|
| 8.400|x| 88.86| 61.56| 1.871|  1.341|-19.272|   2.0|  52.6|  50.2|  0.0|F2                      ||-0.971|  54.296|
| 8.500|o| 68.98| 81.43| 1.720| -0.570|  0.473|   1.1|  57.3|  46.3|  0.0|F2                      || 0.990| -69.585|
| 8.500|x| 67.14| 80.26| 1.676| -0.472|  0.470|   1.4|  55.8|  47.6|  0.0|F2                      ||-0.990|  23.501|
| 8.500|x| 87.94| 62.96| 1.894|  1.271|-11.596|   2.0|  53.3|  49.5|  0.0|F2                      ||-0.974|  52.937|
| 8.500|x| 89.34| 61.27| 1.883|  1.393|-19.920|   2.0|  54.2|  48.6|  0.0|F2                      ||-0.971|  54.567|
| 8.600|o| 69.09| 81.45| 1.728| -0.570|  0.473|   1.2|  57.5|  46.2|  0.0|F2                      || 0.990| -69.636|
| 8.600|x| 67.22| 80.29| 1.682| -0.475|  0.471|   1.4|  55.9|  47.5|  0.0|F2                      ||-0.990|  23.411|
| 8.600|x| 88.09| 63.06| 1.910|  1.296|-12.581|   2.1|  54.2|  48.5|  0.0|F2                      ||-0.974|  52.828|
| 8.600|x| 89.78| 61.02| 1.895|  1.442|-20.519|   2.0|  55.4|  47.4|  0.0|F2                      ||-0.971|  54.795|
| 8.700|o| 69.20| 81.46| 1.737| -0.570|  0.473|   1.2|  57.6|  46.0|  0.0|F2                      || 0.990| -69.680|
| 8.700|x| 67.30| 80.32| 1.689| -0.478|  0.471|   1.4|  56.0|  47.3|  0.0|F2                      ||-0.990|  23.325|
| 8.700|x| 88.26| 63.15| 1.926|  1.323|-13.966|   2.1|  54.9|  47.8|  0.0|F2                      ||-0.974|  52.740|
| 8.800|o| 69.32| 81.48| 1.746| -0.570|  0.472|   1.2|  57.7|  45.9|  0.0|F2                      || 0.990| -69.720|
| 8.800|x| 67.38| 80.35| 1.696| -0.481|  0.472|   1.4|  56.2|  47.2|  0.0|F2                      ||-0.990|  23.245|
| 8.800|x| 88.45| 63.22| 1.943|  1.352|-15.879|   2.1|  55.5|  47.2|  0.0|F2                      ||-0.975|  52.665|
| 8.900|o| 69.44| 81.49| 1.755| -0.569|  0.472|   1.2|  57.9|  45.7|  0.0|F2                      || 0.990| -69.753|
| 8.900|x| 67.47| 80.38| 1.703| -0.483|  0.472|   1.4|  56.3|  47.1|  0.0|F2                      ||-0.990|  23.171|
| 8.900|x| 88.65| 63.29| 1.961|  1.382|-18.957|   2.2|  56.0|  46.6|  0.0|F2                      ||-0.975|  52.598|
| 9.000|o| 69.57| 81.50| 1.764| -0.568|  0.472|   1.2|  58.0|  45.6|  0.0|F2                      || 0.991| -69.785|
| 9.000|x| 67.56| 80.41| 1.710| -0.485|  0.473|   1.4|  56.4|  47.0|  0.0|F2                      ||-0.990|  23.100|
| 9.000|x| 88.90| 63.34| 1.979|  1.415|-19.309|   2.2|  56.5|  46.1|  0.0|F2                      ||-0.976|  52.541|
| 9.100|o| 69.70| 81.51| 1.774| -0.567|  0.471|   1.2|  58.2|  45.4|  0.0|F2                      || 0.991| -69.811|
| 9.100|x| 67.65| 80.43| 1.717| -0.486|  0.473|   1.4|  56.5|  46.9|  0.0|F2                      ||-0.990|  23.037|
| 9.100|x| 89.16| 63.40| 1.999|  1.449|-19.690|   2.2|  56.9|  45.6|  0.0|F2                      ||-0.976|  52.485|
| 9.200|o| 69.84| 81.52| 1.784| -0.564|  0.471|   1.2|  58.4|  45.2|  0.0|F2                      || 0.991| -69.833|
| 9.200|x| 67.74| 80.46| 1.725| -0.488|  0.473|   1.4|  56.6|  46.7|  0.0|F2                      ||-0.990|  22.976|
| 9.200|x| 89.44| 63.45| 2.019|  1.485|-20.102|   2.3|  57.3|  45.2|  0.0|F2                      ||-0.976|  52.427|
| 9.300|o| 69.98| 81.53| 1.794| -0.562|  0.470|   1.3|  58.5|  45.0|  0.0|F2                      || 0.991| -69.849|
| 9.300|x| 67.84| 80.48| 1.732| -0.489|  0.473|   1.4|  56.7|  46.6|  0.0|F2                      ||-0.990|  22.922|
| 9.300|x| 89.74| 63.51| 2.041|  1.521|-20.548|   2.3|  57.7|  44.7|  0.0|F2                      ||-0.977|  52.366|
| 9.400|o| 70.12| 81.53| 1.805| -0.559|  0.470|   1.3|  58.7|  44.8|  0.0|F2                      || 0.991| -69.860|
| 9.400|x| 67.94| 80.50| 1.740| -0.490|  0.473|   1.5|  56.9|  46.5|  0.0|F2                      ||-0.991|  22.875|
| 9.500|o| 70.28| 81.53| 1.816| -0.555|  0.469|   1.3|  58.9|  44.6|  0.0|F2                      || 0.991| -69.865|
| 9.500|x| 68.04| 80.52| 1.749| -0.490|  0.473|   1.5|  57.0|  46.3|  0.0|F2                      ||-0.991|  22.828|
| 9.600|o| 70.43| 81.53| 1.828| -0.551|  0.469|   1.3|  59.1|  44.4|  0.0|F2                      || 0.991| -69.865|
| 9.600|x| 68.15| 80.53| 1.757| -0.490|  0.472|   1.5|  57.1|  46.2|  0.0|F2                      ||-0.991|  22.789|
| 9.700|o| 70.60| 81.53| 1.841| -0.546|  0.468|   1.4|  59.3|  44.2|  0.0|F2                      || 0.991| -69.859|
| 9.700|x| 68.26| 80.54| 1.766| -0.490|  0.472|   1.5|  57.3|  46.1|  0.0|F2                      ||-0.991|  22.757|
| 9.800|o| 70.77| 81.52| 1.854| -0.540|  0.468|   1.4|  59.5|  44.0|  0.0|F2                      || 0.991| -69.845|
| 9.800|x| 68.37| 80.55| 1.774| -0.490|  0.471|   1.5|  57.4|  45.9|  0.0|F2                      ||-0.991|  22.729|
| 9.900|o| 70.95| 81.52| 1.868| -0.534|  0.467|   1.4|  59.7|  43.7|  0.0|F2                      || 0.991| -69.825|
| 9.900|x| 68.49| 80.56| 1.784| -0.489|  0.471|   1.5|  57.5|  45.8|  0.0|F2                      ||-0.991|  22.704|
|10.000|o| 71.13| 81.51| 1.882| -0.527|  0.466|   1.4|  59.9|  43.4|  0.0|F2                      || 0.992| -69.799|
|10.000|x| 68.61| 80.57| 1.793| -0.487|  0.470|   1.5|  57.7|  45.6|  0.0|F2                      ||-0.991|  22.687|
|10.100|o| 71.33| 81.50| 1.898| -0.519|  0.466|   1.5|  60.2|  43.2|  0.0|F2                      || 0.992| -69.768|
|10.100|x| 68.74| 80.57| 1.803| -0.485|  0.469|   1.5|  57.8|  45.4|  0.0|F2                      ||-0.991|  22.676|
|10.200|o| 71.53| 81.48| 1.915| -0.510|  0.465|   1.5|  60.4|  42.9|  0.0|F2                      || 0.992| -69.730|
|10.200|x| 68.87| 80.58| 1.813| -0.483|  0.468|   1.6|  58.0|  45.3|  0.0|F2                      ||-0.991|  22.671|
|10.300|o| 71.74| 81.46| 1.932| -0.499|  0.465|   1.6|  60.7|  42.5|  0.0|F2                      || 0.992| -69.681|
|10.300|x| 69.00| 80.57| 1.824| -0.480|  0.467|   1.6|  58.1|  45.1|  0.0|F2                      ||-0.991|  22.673|
|10.400|o| 71.97| 81.44| 1.952| -0.488|  0.464|   1.6|  61.0|  42.2|  0.0|F2                      || 0.992| -69.631|
|10.400|x| 69.14| 80.57| 1.835| -0.477|  0.466|   1.6|  58.3|  44.9|  0.0|F2                      ||-0.992|  22.681|
|10.500|o| 72.21| 81.42| 1.972| -0.475|  0.464|   1.7|  61.4|  41.8|  0.0|F2                      || 0.992| -69.561|
|10.500|x| 69.29| 80.57| 1.847| -0.472|  0.465|   1.6|  58.5|  44.7|  0.0|F2                      ||-0.992|  22.694|
|10.600|o| 72.46| 81.39| 1.995| -0.461|  0.464|   1.7|  61.7|  41.4|  0.0|F2                      || 0.992| -69.487|
|10.600|x| 69.44| 80.56| 1.859| -0.468|  0.463|   1.6|  58.6|  44.5|  0.0|F2                      ||-0.992|  22.715|
|10.700|o| 72.73| 81.36| 2.020| -0.445|  0.464|   1.8|  62.1|  40.9|  0.0|F2                      || 0.992| -69.406|
|10.700|x| 69.60| 80.55| 1.872| -0.462|  0.461|   1.7|  58.8|  44.3|  0.0|F2                      ||-0.992|  22.741|
|10.800|o| 73.01| 81.32| 2.048| -0.428|  0.464|   1.8|  62.6|  40.4|  0.0|F2                      || 0.992| -69.304|
|10.800|x| 69.76| 80.54| 1.886| -0.456|  0.460|   1.7|  59.0|  44.1|  0.0|F2                      ||-0.992|  22.773|
|10.900|o| 73.32| 81.28| 2.080| -0.408|  0.464|   1.9|  63.1|  39.8|  0.0|F2                      || 0.992| -69.193|
|10.900|x| 69.93| 80.52| 1.900| -0.449|  0.458|   1.7|  59.2|  43.8|  0.0|F2                      ||-0.992|  22.819|
|11.000|o| 73.65| 81.23| 2.116| -0.385|  0.465|   2.0|  63.7|  39.1|  0.0|F2                      || 0.992| -69.066|
|11.000|x| 70.11| 80.50| 1.916| -0.441|  0.456|   1.8|  59.5|  43.6|  0.0|F2                      ||-0.992|  22.870|
|11.100|o| 74.00| 81.18| 2.157| -0.360|  0.466|   2.1|  64.4|  38.3|  0.0|F2                      || 0.992| -68.922|
|11.100|x| 70.30| 80.48| 1.932| -0.431|  0.453|   1.8|  59.7|  43.3|  0.0|F2                      ||-0.992|  22.930|
|11.200|o| 74.39| 81.12| 2.207| -0.332|  0.467|   2.3|  65.2|  37.3|  0.0|F2                      || 0.992| -68.757|
|11.200|x| 70.50| 80.45| 1.950| -0.421|  0.451|   1.8|  60.0|  43.0|  0.0|F2                      ||-0.992|  22.995|
|11.300|o| 74.81| 81.05| 2.267| -0.300|  0.467|   2.4|  66.3|  36.1|  0.0|F2                      || 0.992| -68.567|
|11.300|x| 70.71| 80.42| 1.968| -0.409|  0.448|   1.9|  60.2|  42.7|  0.0|F2                      ||-0.992|  23.079|
|11.400|o| 75.27| 80.96| 2.344| -0.263|  0.465|   2.6|  67.6|  34.6|  0.0|F2                      || 0.992| -68.348|
|11.400|x| 70.94| 80.38| 1.989| -0.396|  0.445|   1.9|  60.5|  42.3|  0.0|F2                      ||-0.992|  23.170|
|11.500|o| 69.77| 80.47| 2.752| -2.533|  0.698|   3.2|  56.7|  44.9|  0.0|F2                      || 0.992| -67.056|
|11.500|o| 71.53| 80.65| 2.839| -2.352|  0.973|   3.5|  59.6|  41.7|  0.0|F2                      || 0.992| -67.514|
|11.500|o| 75.78| 80.87| 2.448| -0.221|  0.460|   2.9|  69.4|  32.4|  0.0|F2                      || 0.992| -68.091|
|11.500|x| 71.18| 80.34| 2.012| -0.382|  0.442|   2.0|  60.9|  41.9|  0.0|F2                      ||-0.992|  23.275|
|11.600|o| 67.61| 79.66| 2.720| -2.774|  0.428|   3.1|  60.7|  41.1|  0.0|F2                      || 0.992| -64.978|
|11.600|x| 71.43| 80.30| 2.036| -0.365|  0.439|   2.1|  61.2|  41.5|  0.0|F2                      ||-0.992|  23.393|
|11.700|o| 66.61| 78.91| 2.772| -2.892|  0.250|   3.2|  61.9|  39.7|  0.0|F2                      || 0.992| -63.140|
|11.700|x| 71.71| 80.24| 2.064| -0.346|  0.436|   2.1|  61.7|  41.0|  0.0|F2                      ||-0.992|  23.527|
|11.800|o| 66.04| 78.03| 2.961| -2.975| -0.092|   3.7|  63.7|  37.4|  0.0|F2                      || 0.992| -61.046|
|11.800|x| 72.00| 80.19| 2.096| -0.324|  0.432|   2.2|  62.1|  40.5|  0.0|F2                      ||-0.992|  23.679|
