
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.100   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 7.800|x| 69.67| 77.15| 1.651| -0.269|  0.290|   1.5|  54.2|  49.1|  0.0|F2                      ||-0.987|  30.945|
| 7.900|o| 71.43| 78.76| 1.700| -0.345|  0.372|   1.2|  55.7|  47.9|  0.0|F2                      || 0.988| -62.784|
| 7.900|x| 69.72| 77.22| 1.658| -0.273|  0.292|   1.5|  54.4|  49.0|  0.0|F2                      ||-0.987|  30.799|
| 8.000|o| 71.53| 78.81| 1.709| -0.346|  0.373|   1.2|  55.8|  47.8|  0.0|F2                      || 0.988| -62.898|
| 8.000|x| 69.78| 77.28| 1.665| -0.276|  0.293|   1.5|  54.5|  48.9|  0.0|F2                      ||-0.987|  30.656|
| 8.100|o| 71.62| 78.86| 1.717| -0.347|  0.373|   1.2|  56.0|  47.7|  0.0|F2                      || 0.988| -63.010|
| 8.100|x| 69.85| 77.34| 1.671| -0.279|  0.295|   1.5|  54.6|  48.8|  0.0|F2                      ||-0.987|  30.517|
| 8.200|o| 71.72| 78.90| 1.726| -0.348|  0.374|   1.2|  56.1|  47.5|  0.0|F2                      || 0.988| -63.118|
| 8.200|x| 69.91| 77.40| 1.678| -0.282|  0.296|   1.5|  54.7|  48.7|  0.0|F2                      ||-0.988|  30.383|
| 8.300|o| 71.82| 78.94| 1.735| -0.348|  0.375|   1.2|  56.2|  47.4|  0.0|F2                      || 0.989| -63.222|
| 8.300|x| 69.98| 77.46| 1.685| -0.285|  0.297|   1.5|  54.8|  48.6|  0.0|F2                      ||-0.988|  30.253|
| 8.400|o| 71.93| 78.99| 1.744| -0.348|  0.375|   1.2|  56.3|  47.2|  0.0|F2                      || 0.989| -63.323|
| 8.400|x| 70.05| 77.52| 1.693| -0.287|  0.297|   1.5|  54.9|  48.4|  0.0|F2                      ||-0.988|  30.128|
| 8.500|o| 72.04| 79.03| 1.754| -0.347|  0.376|   1.2|  56.5|  47.1|  0.0|F2                      || 0.989| -63.421|
| 8.500|x| 70.12| 77.57| 1.700| -0.289|  0.298|   1.5|  55.0|  48.3|  0.0|F2                      ||-0.988|  30.006|
| 8.600|o| 72.16| 79.06| 1.764| -0.346|  0.376|   1.3|  56.6|  47.0|  0.0|F2                      || 0.989| -63.514|
| 8.600|x| 70.20| 77.62| 1.708| -0.291|  0.299|   1.5|  55.1|  48.2|  0.0|F2                      ||-0.988|  29.890|
| 8.700|o| 72.28| 79.10| 1.774| -0.345|  0.377|   1.3|  56.7|  46.8|  0.0|F2                      || 0.989| -63.604|
| 8.700|x| 70.28| 77.67| 1.715| -0.293|  0.299|   1.5|  55.2|  48.1|  0.0|F2                      ||-0.988|  29.776|
| 8.800|o| 72.40| 79.14| 1.784| -0.343|  0.378|   1.3|  56.9|  46.6|  0.0|F2                      || 0.989| -63.691|
| 8.800|x| 70.36| 77.72| 1.723| -0.295|  0.299|   1.5|  55.3|  48.0|  0.0|F2                      ||-0.989|  29.667|
| 8.900|o| 72.53| 79.17| 1.795| -0.341|  0.378|   1.3|  57.0|  46.5|  0.0|F2                      || 0.990| -63.775|
| 8.900|x| 70.45| 77.77| 1.731| -0.296|  0.299|   1.5|  55.4|  47.9|  0.0|F2                      ||-0.989|  29.562|
| 9.000|o| 72.67| 79.20| 1.807| -0.338|  0.379|   1.3|  57.2|  46.3|  0.0|F2                      || 0.990| -63.855|
| 9.000|x| 70.53| 77.81| 1.740| -0.297|  0.299|   1.5|  55.5|  47.8|  0.0|F2                      ||-0.989|  29.461|
| 9.100|o| 72.81| 79.23| 1.819| -0.335|  0.379|   1.4|  57.3|  46.1|  0.0|F2                      || 0.990| -63.931|
| 9.100|x| 70.63| 77.85| 1.748| -0.298|  0.299|   1.5|  55.6|  47.6|  0.0|F2                      ||-0.989|  29.365|
| 9.200|o| 72.96| 79.26| 1.831| -0.331|  0.380|   1.4|  57.5|  45.9|  0.0|F2                      || 0.990| -64.003|
| 9.200|x| 70.72| 77.89| 1.757| -0.298|  0.299|   1.5|  55.7|  47.5|  0.0|F2                      ||-0.989|  29.272|
| 9.300|o| 73.11| 79.29| 1.844| -0.326|  0.381|   1.4|  57.6|  45.7|  0.0|F2                      || 0.990| -64.071|
| 9.300|x| 70.82| 77.93| 1.766| -0.298|  0.298|   1.6|  55.9|  47.4|  0.0|F2                      ||-0.989|  29.184|
| 9.400|o| 73.28| 79.32| 1.858| -0.321|  0.382|   1.4|  57.8|  45.5|  0.0|F2                      || 0.990| -64.135|
| 9.400|x| 70.92| 77.97| 1.776| -0.297|  0.298|   1.6|  56.0|  47.2|  0.0|F2                      ||-0.989|  29.100|
| 9.500|o| 73.45| 79.34| 1.873| -0.314|  0.383|   1.5|  58.0|  45.3|  0.0|F2                      || 0.990| -64.195|
| 9.500|x| 71.03| 78.00| 1.786| -0.297|  0.297|   1.6|  56.1|  47.1|  0.0|F2                      ||-0.990|  29.019|
| 9.600|o| 73.62| 79.36| 1.888| -0.307|  0.384|   1.5|  58.2|  45.1|  0.0|F2                      || 0.990| -64.250|
| 9.600|x| 71.14| 78.03| 1.796| -0.295|  0.296|   1.6|  56.2|  47.0|  0.0|F2                      ||-0.990|  28.944|
| 9.700|o| 73.81| 79.38| 1.905| -0.299|  0.385|   1.5|  58.4|  44.9|  0.0|F2                      || 0.990| -64.302|
| 9.700|x| 71.25| 78.06| 1.806| -0.294|  0.295|   1.6|  56.4|  46.8|  0.0|F2                      ||-0.990|  28.875|
| 9.800|o| 74.01| 79.40| 1.922| -0.290|  0.387|   1.6|  58.6|  44.6|  0.0|F2                      || 0.991| -64.349|
| 9.800|x| 71.37| 78.09| 1.817| -0.292|  0.293|   1.6|  56.5|  46.7|  0.0|F2                      ||-0.990|  28.808|
| 9.900|o| 74.22| 79.42| 1.941| -0.280|  0.389|   1.6|  58.9|  44.3|  0.0|F2                      || 0.991| -64.389|
| 9.900|x| 71.49| 78.12| 1.828| -0.289|  0.292|   1.7|  56.6|  46.5|  0.0|F2                      ||-0.990|  28.746|
|10.000|o| 74.44| 79.43| 1.961| -0.269|  0.392|   1.7|  59.1|  44.0|  0.0|F2                      || 0.991| -64.426|
|10.000|x| 71.62| 78.14| 1.840| -0.286|  0.290|   1.7|  56.8|  46.3|  0.0|F2                      ||-0.990|  28.689|
|10.100|o| 74.68| 79.45| 1.983| -0.256|  0.395|   1.7|  59.4|  43.7|  0.0|F2                      || 0.991| -64.455|
|10.100|x| 71.76| 78.16| 1.852| -0.282|  0.288|   1.7|  56.9|  46.2|  0.0|F2                      ||-0.990|  28.638|
|10.200|o| 74.94| 79.46| 2.008| -0.241|  0.399|   1.8|  59.7|  43.3|  0.0|F2                      || 0.991| -64.481|
|10.200|x| 71.90| 78.18| 1.865| -0.278|  0.285|   1.7|  57.1|  46.0|  0.0|F2                      ||-0.990|  28.591|
|10.300|o| 75.21| 79.46| 2.034| -0.225|  0.403|   1.8|  60.0|  42.9|  0.0|F2                      || 0.991| -64.498|
|10.300|x| 72.05| 78.20| 1.879| -0.273|  0.283|   1.8|  57.3|  45.8|  0.0|F2                      ||-0.991|  28.551|
|10.400|o| 75.50| 79.47| 2.065| -0.206|  0.410|   1.9|  60.4|  42.5|  0.0|F2                      || 0.991| -64.507|
|10.400|x| 72.20| 78.22| 1.893| -0.267|  0.280|   1.8|  57.4|  45.6|  0.0|F2                      ||-0.991|  28.516|
|10.500|o| 75.83| 79.47| 2.099| -0.185|  0.417|   2.0|  60.8|  42.0|  0.0|F2                      || 0.991| -64.508|
|10.500|x| 72.36| 78.23| 1.909| -0.260|  0.276|   1.8|  57.6|  45.4|  0.0|F2                      ||-0.991|  28.487|
|10.600|o| 76.18| 79.46| 2.138| -0.161|  0.428|   2.1|  61.3|  41.4|  0.0|F2                      || 0.991| -64.495|
|10.600|x| 72.53| 78.24| 1.925| -0.252|  0.273|   1.9|  57.8|  45.2|  0.0|F2                      ||-0.991|  28.465|
|10.700|o| 76.57| 79.45| 2.185| -0.133|  0.441|   2.2|  61.8|  40.7|  0.0|F2                      || 0.991| -64.472|
|10.700|x| 72.71| 78.24| 1.942| -0.244|  0.269|   1.9|  58.0|  44.9|  0.0|F2                      ||-0.991|  28.451|
|10.800|o| 77.01| 79.44| 2.241| -0.101|  0.459|   2.4|  62.5|  39.9|  0.0|F2                      || 0.991| -64.436|
|10.800|x| 72.91| 78.25| 1.961| -0.234|  0.264|   1.9|  58.2|  44.7|  0.0|F2                      ||-0.991|  28.445|
|10.900|o| 77.50| 79.42| 2.313| -0.062|  0.483|   2.6|  63.4|  38.8|  0.0|F2                      || 0.992| -64.382|
|10.900|x| 73.11| 78.25| 1.981| -0.222|  0.259|   2.0|  58.4|  44.4|  0.0|F2                      ||-0.991|  28.444|
|11.000|o| 78.08| 79.39| 2.410| -0.017|  0.515|   2.8|  64.6|  37.3|  0.0|F2                      || 0.992| -64.304|
|11.000|x| 73.33| 78.24| 2.003| -0.210|  0.253|   2.0|  58.7|  44.1|  0.0|F2                      ||-0.991|  28.457|
|11.100|o| 78.76| 79.34| 2.554|  0.040|  0.555|   3.3|  66.4|  35.1|  0.0|F2                      || 0.992| -64.191|
|11.100|x| 73.56| 78.23| 2.027| -0.195|  0.247|   2.1|  58.9|  43.8|  0.0|F2                      ||-0.991|  28.479|
|11.200|o| 79.60| 79.27| 2.815|  0.111|  0.582|   4.0|  69.7|  31.1|  0.0|F2                      || 0.992| -64.019|
|11.200|x| 73.82| 78.22| 2.054| -0.178|  0.240|   2.2|  59.2|  43.4|  0.0|F2                      ||-0.991|  28.509|
|11.300|x| 74.09| 78.20| 2.084| -0.159|  0.232|   2.2|  59.6|  43.0|  0.0|F2                      ||-0.991|  28.557|
|11.400|x| 74.40| 78.17| 2.118| -0.137|  0.223|   2.3|  60.0|  42.5|  0.0|F2                      ||-0.991|  28.619|
|11.500|x| 74.73| 78.14| 2.158| -0.111|  0.212|   2.4|  60.4|  41.9|  0.0|F2                      ||-0.991|  28.701|
|11.600|x| 75.12| 78.09| 2.205| -0.080|  0.200|   2.6|  60.9|  41.3|  0.0|F2                      ||-0.992|  28.805|
|11.700|x| 75.56| 78.03| 2.265| -0.043|  0.186|   2.8|  61.6|  40.4|  0.0|F2                      ||-0.992|  28.941|
|11.800|x| 76.10| 77.96| 2.343|  0.004|  0.170|   3.0|  62.5|  39.3|  0.0|F2                      ||-0.992|  29.117|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:43:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 69.79| 75.43| 1.454| -0.150|  0.316|   1.2|  52.5|  51.1|  0.0|F2                      || 0.972| -55.380|
| 4.000|x| 68.85| 72.78| 1.467| -0.069|  0.108|   4.0|  51.2|  49.6|  0.0|F2                      ||-0.968|  39.660|
| 4.100|o| 69.80| 75.54| 1.460| -0.155|  0.316|   1.2|  52.6|  51.0|  0.0|F2                      || 0.973| -55.601|
| 4.100|x| 68.82| 72.97| 1.468| -0.074|  0.119|   3.7|  51.3|  49.8|  0.0|F2                      ||-0.969|  39.318|
| 4.200|o| 69.82| 75.64| 1.465| -0.160|  0.317|   1.2|  52.7|  50.9|  0.0|F2                      || 0.974| -55.817|
| 4.200|x| 68.80| 73.15| 1.470| -0.079|  0.129|   3.4|  51.4|  50.0|  0.0|F2                      ||-0.970|  38.991|
| 4.300|o| 69.84| 75.75| 1.470| -0.165|  0.318|   1.2|  52.8|  50.9|  0.0|F2                      || 0.974| -56.027|
| 4.300|x| 68.78| 73.32| 1.473| -0.085|  0.139|   3.2|  51.5|  50.1|  0.0|F2                      ||-0.971|  38.677|
| 4.400|o| 69.86| 75.84| 1.476| -0.170|  0.319|   1.2|  52.9|  50.8|  0.0|F2                      || 0.975| -56.230|
| 4.400|x| 68.77| 73.49| 1.476| -0.090|  0.147|   3.0|  51.6|  50.1|  0.0|F2                      ||-0.972|  38.375|
| 4.500|o| 69.89| 75.94| 1.481| -0.175|  0.320|   1.1|  53.0|  50.7|  0.0|F2                      || 0.976| -56.430|
| 4.500|x| 68.77| 73.65| 1.479| -0.095|  0.155|   2.9|  51.7|  50.2|  0.0|F2                      ||-0.973|  38.086|
| 4.600|o| 69.92| 76.03| 1.486| -0.180|  0.321|   1.1|  53.0|  50.6|  0.0|F2                      || 0.976| -56.622|
| 4.600|x| 68.77| 73.80| 1.482| -0.100|  0.163|   2.7|  51.8|  50.2|  0.0|F2                      ||-0.974|  37.806|
| 4.700|o| 69.95| 76.12| 1.492| -0.184|  0.321|   1.1|  53.1|  50.5|  0.0|F2                      || 0.977| -56.810|
| 4.700|x| 68.77| 73.94| 1.486| -0.105|  0.170|   2.6|  51.9|  50.3|  0.0|F2                      ||-0.974|  37.537|
| 4.800|o| 69.98| 76.21| 1.497| -0.189|  0.322|   1.1|  53.2|  50.5|  0.0|F2                      || 0.978| -56.993|
| 4.800|x| 68.78| 74.08| 1.490| -0.110|  0.176|   2.5|  52.0|  50.3|  0.0|F2                      ||-0.975|  37.278|
| 4.900|o| 70.02| 76.29| 1.503| -0.193|  0.323|   1.1|  53.3|  50.4|  0.0|F2                      || 0.978| -57.170|
| 4.900|x| 68.79| 74.21| 1.494| -0.115|  0.182|   2.4|  52.1|  50.3|  0.0|F2                      ||-0.976|  37.028|
| 5.000|o| 70.06| 76.37| 1.508| -0.198|  0.324|   1.1|  53.4|  50.3|  0.0|F2                      || 0.979| -57.344|
| 5.000|x| 68.81| 74.34| 1.498| -0.120|  0.187|   2.3|  52.2|  50.3|  0.0|F2                      ||-0.976|  36.786|
| 5.100|o| 70.10| 76.45| 1.514| -0.202|  0.325|   1.1|  53.5|  50.2|  0.0|F2                      || 0.979| -57.512|
| 5.100|x| 68.83| 74.46| 1.502| -0.124|  0.193|   2.2|  52.3|  50.3|  0.0|F2                      ||-0.977|  36.553|
| 5.200|o| 70.15| 76.53| 1.520| -0.206|  0.326|   1.1|  53.6|  50.1|  0.0|F2                      || 0.980| -57.676|
| 5.200|x| 68.85| 74.57| 1.506| -0.129|  0.198|   2.2|  52.4|  50.2|  0.0|F2                      ||-0.978|  36.327|
| 5.300|o| 70.19| 76.60| 1.525| -0.210|  0.327|   1.1|  53.7|  50.0|  0.0|F2                      || 0.980| -57.836|
| 5.300|x| 68.87| 74.69| 1.511| -0.134|  0.202|   2.1|  52.5|  50.2|  0.0|F2                      ||-0.978|  36.108|
| 5.400|o| 70.24| 76.67| 1.531| -0.213|  0.328|   1.1|  53.8|  50.0|  0.0|F2                      || 0.981| -57.992|
| 5.400|x| 68.90| 74.79| 1.515| -0.138|  0.206|   2.0|  52.6|  50.2|  0.0|F2                      ||-0.979|  35.896|
| 5.500|o| 70.30| 76.74| 1.537| -0.217|  0.328|   1.1|  53.9|  49.9|  0.0|F2                      || 0.981| -58.143|
| 5.500|x| 68.93| 74.90| 1.520| -0.142|  0.210|   2.0|  52.7|  50.1|  0.0|F2                      ||-0.979|  35.691|
| 5.600|o| 70.35| 76.81| 1.542| -0.221|  0.329|   1.1|  54.0|  49.8|  0.0|F2                      || 0.981| -58.290|
| 5.600|x| 68.96| 75.00| 1.525| -0.147|  0.214|   1.9|  52.8|  50.1|  0.0|F2                      ||-0.980|  35.493|
| 5.700|o| 70.40| 76.87| 1.548| -0.224|  0.330|   1.1|  54.0|  49.7|  0.0|F2                      || 0.982| -58.434|
| 5.700|x| 69.00| 75.09| 1.529| -0.151|  0.217|   1.9|  52.9|  50.1|  0.0|F2                      ||-0.980|  35.301|
| 5.800|o| 70.46| 76.94| 1.554| -0.227|  0.331|   1.1|  54.1|  49.6|  0.0|F2                      || 0.982| -58.574|
| 5.800|x| 69.04| 75.19| 1.534| -0.155|  0.221|   1.8|  53.0|  50.0|  0.0|F2                      ||-0.980|  35.114|
| 5.900|o| 70.52| 77.00| 1.560| -0.230|  0.331|   1.1|  54.2|  49.5|  0.0|F2                      || 0.982| -58.710|
| 5.900|x| 69.08| 75.28| 1.539| -0.159|  0.224|   1.8|  53.0|  50.0|  0.0|F2                      ||-0.981|  34.933|
| 6.000|o| 70.58| 77.06| 1.566| -0.233|  0.332|   1.1|  54.3|  49.4|  0.0|F2                      || 0.983| -58.842|
| 6.000|x| 69.12| 75.36| 1.544| -0.163|  0.226|   1.8|  53.1|  49.9|  0.0|F2                      ||-0.981|  34.758|
| 6.100|o| 70.65| 77.12| 1.572| -0.236|  0.332|   1.1|  54.4|  49.3|  0.0|F2                      || 0.983| -58.970|
| 6.100|x| 69.16| 75.45| 1.549| -0.167|  0.229|   1.7|  53.2|  49.8|  0.0|F2                      ||-0.982|  34.588|
| 6.200|o| 70.71| 77.17| 1.578| -0.239|  0.333|   1.1|  54.5|  49.2|  0.0|F2                      || 0.983| -59.096|
| 6.200|x| 69.21| 75.53| 1.555| -0.170|  0.231|   1.7|  53.3|  49.8|  0.0|F2                      ||-0.982|  34.423|
| 6.300|o| 70.78| 77.23| 1.585| -0.241|  0.334|   1.1|  54.6|  49.2|  0.0|F2                      || 0.984| -59.218|
| 6.300|x| 69.26| 75.60| 1.560| -0.174|  0.234|   1.7|  53.4|  49.7|  0.0|F2                      ||-0.982|  34.263|
| 6.400|o| 70.85| 77.28| 1.591| -0.243|  0.334|   1.1|  54.7|  49.1|  0.0|F2                      || 0.984| -59.337|
| 6.400|x| 69.31| 75.68| 1.565| -0.177|  0.236|   1.6|  53.5|  49.7|  0.0|F2                      ||-0.983|  34.108|
| 6.500|o| 70.93| 77.33| 1.597| -0.246|  0.335|   1.1|  54.8|  49.0|  0.0|F2                      || 0.984| -59.452|
| 6.500|x| 69.36| 75.75| 1.570| -0.181|  0.238|   1.6|  53.6|  49.6|  0.0|F2                      ||-0.983|  33.957|
| 6.600|o| 71.00| 77.38| 1.604| -0.248|  0.335|   1.1|  54.9|  48.9|  0.0|F2                      || 0.985| -59.564|
| 6.600|x| 69.41| 75.82| 1.576| -0.184|  0.239|   1.6|  53.7|  49.5|  0.0|F2                      ||-0.983|  33.812|
| 6.700|o| 71.08| 77.43| 1.610| -0.249|  0.335|   1.1|  55.0|  48.8|  0.0|F2                      || 0.985| -59.673|
| 6.700|x| 69.47| 75.89| 1.581| -0.187|  0.241|   1.6|  53.8|  49.4|  0.0|F2                      ||-0.984|  33.670|
| 6.800|o| 71.16| 77.48| 1.617| -0.251|  0.336|   1.1|  55.0|  48.7|  0.0|F2                      || 0.985| -59.779|
| 6.800|x| 69.53| 75.96| 1.587| -0.190|  0.243|   1.6|  53.9|  49.4|  0.0|F2                      ||-0.984|  33.532|
| 6.900|o| 71.24| 77.52| 1.624| -0.252|  0.336|   1.1|  55.1|  48.6|  0.0|F2                      || 0.985| -59.881|
| 6.900|x| 69.59| 76.02| 1.593| -0.193|  0.244|   1.6|  53.9|  49.3|  0.0|F2                      ||-0.984|  33.400|
| 7.000|o| 71.32| 77.57| 1.631| -0.253|  0.337|   1.1|  55.2|  48.5|  0.0|F2                      || 0.986| -59.981|
| 7.000|x| 69.65| 76.08| 1.599| -0.196|  0.245|   1.5|  54.0|  49.2|  0.0|F2                      ||-0.985|  33.270|
| 7.100|o| 71.41| 77.61| 1.638| -0.254|  0.337|   1.1|  55.3|  48.4|  0.0|F2                      || 0.986| -60.077|
| 7.100|x| 69.71| 76.14| 1.604| -0.198|  0.246|   1.5|  54.1|  49.1|  0.0|F2                      ||-0.985|  33.145|
| 7.200|o| 71.50| 77.65| 1.645| -0.255|  0.337|   1.1|  55.4|  48.3|  0.0|F2                      || 0.986| -60.171|
| 7.200|x| 69.78| 76.20| 1.610| -0.201|  0.247|   1.5|  54.2|  49.1|  0.0|F2                      ||-0.985|  33.024|
| 7.300|o| 71.59| 77.69| 1.652| -0.255|  0.337|   1.1|  55.5|  48.2|  0.0|F2                      || 0.986| -60.262|
| 7.300|x| 69.85| 76.25| 1.616| -0.203|  0.248|   1.5|  54.3|  49.0|  0.0|F2                      ||-0.985|  32.906|
| 7.400|o| 71.69| 77.73| 1.660| -0.256|  0.338|   1.1|  55.6|  48.0|  0.0|F2                      || 0.987| -60.349|
| 7.400|x| 69.92| 76.31| 1.623| -0.205|  0.248|   1.5|  54.4|  48.9|  0.0|F2                      ||-0.986|  32.793|
| 7.500|o| 71.78| 77.76| 1.667| -0.255|  0.338|   1.1|  55.7|  47.9|  0.0|F2                      || 0.987| -60.434|
| 7.500|x| 69.99| 76.36| 1.629| -0.207|  0.249|   1.5|  54.5|  48.8|  0.0|F2                      ||-0.986|  32.682|
| 7.600|o| 71.88| 77.80| 1.675| -0.255|  0.338|   1.1|  55.8|  47.8|  0.0|F2                      || 0.987| -60.516|
| 7.600|x| 70.06| 76.41| 1.635| -0.209|  0.249|   1.5|  54.6|  48.7|  0.0|F2                      ||-0.986|  32.576|
| 7.700|o| 71.98| 77.83| 1.683| -0.254|  0.338|   1.1|  55.9|  47.7|  0.0|F2                      || 0.987| -60.594|
| 7.700|x| 70.14| 76.46| 1.642| -0.210|  0.249|   1.5|  54.7|  48.6|  0.0|F2                      ||-0.986|  32.473|
| 7.800|o| 72.09| 77.87| 1.691| -0.254|  0.338|   1.2|  56.1|  47.6|  0.0|F2                      || 0.987| -60.671|
| 7.800|x| 70.21| 76.50| 1.648| -0.212|  0.249|   1.5|  54.8|  48.6|  0.0|F2                      ||-0.986|  32.374|
| 7.900|o| 72.20| 77.90| 1.700| -0.252|  0.338|   1.2|  56.2|  47.5|  0.0|F2                      || 0.987| -60.744|
| 7.900|x| 70.29| 76.55| 1.655| -0.213|  0.249|   1.5|  54.8|  48.5|  0.0|F2                      ||-0.987|  32.279|
| 8.000|o| 72.31| 77.93| 1.708| -0.251|  0.338|   1.2|  56.3|  47.3|  0.0|F2                      || 0.988| -60.813|
| 8.000|x| 70.38| 76.59| 1.662| -0.214|  0.249|   1.5|  54.9|  48.4|  0.0|F2                      ||-0.987|  32.187|
| 8.100|o| 72.43| 77.96| 1.717| -0.249|  0.339|   1.2|  56.4|  47.2|  0.0|F2                      || 0.988| -60.880|
| 8.100|x| 70.46| 76.63| 1.669| -0.215|  0.249|   1.5|  55.0|  48.3|  0.0|F2                      ||-0.987|  32.098|
| 8.200|o| 72.54| 77.98| 1.726| -0.246|  0.339|   1.2|  56.5|  47.1|  0.0|F2                      || 0.988| -60.945|
| 8.200|x| 70.55| 76.67| 1.676| -0.215|  0.249|   1.5|  55.1|  48.2|  0.0|F2                      ||-0.987|  32.013|
| 8.300|o| 72.67| 78.01| 1.735| -0.244|  0.339|   1.2|  56.6|  46.9|  0.0|F2                      || 0.988| -61.006|
| 8.300|x| 70.63| 76.71| 1.683| -0.215|  0.248|   1.5|  55.2|  48.1|  0.0|F2                      ||-0.987|  31.932|
| 8.400|o| 72.79| 78.04| 1.745| -0.241|  0.339|   1.2|  56.8|  46.8|  0.0|F2                      || 0.988| -61.064|
| 8.400|x| 70.73| 76.74| 1.691| -0.215|  0.247|   1.5|  55.3|  48.0|  0.0|F2                      ||-0.988|  31.853|
| 8.500|o| 72.92| 78.06| 1.755| -0.237|  0.339|   1.3|  56.9|  46.7|  0.0|F2                      || 0.988| -61.118|
| 8.500|x| 70.82| 76.78| 1.698| -0.215|  0.246|   1.5|  55.4|  47.9|  0.0|F2                      ||-0.988|  31.778|
| 8.600|o| 73.06| 78.08| 1.765| -0.233|  0.339|   1.3|  57.0|  46.5|  0.0|F2                      || 0.989| -61.169|
| 8.600|x| 70.92| 76.81| 1.706| -0.215|  0.245|   1.5|  55.5|  47.8|  0.0|F2                      ||-0.988|  31.707|
| 8.700|o| 73.20| 78.10| 1.775| -0.229|  0.340|   1.3|  57.1|  46.4|  0.0|F2                      || 0.989| -61.217|
| 8.700|x| 71.02| 76.84| 1.714| -0.214|  0.244|   1.5|  55.6|  47.7|  0.0|F2                      ||-0.988|  31.639|
| 8.800|o| 73.34| 78.12| 1.786| -0.223|  0.340|   1.3|  57.3|  46.2|  0.0|F2                      || 0.989| -61.262|
| 8.800|x| 71.12| 76.87| 1.722| -0.213|  0.243|   1.5|  55.7|  47.5|  0.0|F2                      ||-0.988|  31.575|
| 8.900|o| 73.49| 78.14| 1.798| -0.218|  0.340|   1.3|  57.4|  46.0|  0.0|F2                      || 0.989| -61.304|
| 8.900|x| 71.22| 76.90| 1.731| -0.212|  0.241|   1.5|  55.8|  47.4|  0.0|F2                      ||-0.988|  31.515|
| 9.000|o| 73.65| 78.16| 1.810| -0.212|  0.341|   1.4|  57.6|  45.9|  0.0|F2                      || 0.989| -61.342|
| 9.000|x| 71.33| 76.92| 1.739| -0.210|  0.240|   1.5|  55.9|  47.3|  0.0|F2                      ||-0.988|  31.457|
| 9.100|o| 73.81| 78.17| 1.822| -0.205|  0.341|   1.4|  57.7|  45.7|  0.0|F2                      || 0.989| -61.377|
| 9.100|x| 71.44| 76.95| 1.748| -0.208|  0.238|   1.6|  56.1|  47.2|  0.0|F2                      ||-0.989|  31.404|
| 9.200|o| 73.98| 78.18| 1.835| -0.197|  0.342|   1.4|  57.9|  45.5|  0.0|F2                      || 0.989| -61.408|
| 9.200|x| 71.55| 76.97| 1.758| -0.206|  0.236|   1.6|  56.2|  47.1|  0.0|F2                      ||-0.989|  31.355|
| 9.300|o| 74.15| 78.20| 1.849| -0.189|  0.343|   1.4|  58.1|  45.3|  0.0|F2                      || 0.989| -61.435|
| 9.300|x| 71.67| 76.99| 1.767| -0.203|  0.233|   1.6|  56.3|  46.9|  0.0|F2                      ||-0.989|  31.309|
| 9.400|o| 74.33| 78.20| 1.863| -0.179|  0.344|   1.5|  58.3|  45.1|  0.0|F2                      || 0.990| -61.458|
| 9.400|x| 71.79| 77.01| 1.777| -0.200|  0.231|   1.6|  56.4|  46.8|  0.0|F2                      ||-0.989|  31.266|
| 9.500|o| 74.52| 78.21| 1.879| -0.169|  0.346|   1.5|  58.4|  44.9|  0.0|F2                      || 0.990| -61.475|
| 9.500|x| 71.92| 77.03| 1.787| -0.196|  0.228|   1.6|  56.5|  46.7|  0.0|F2                      ||-0.989|  31.228|
| 9.600|o| 74.72| 78.22| 1.895| -0.158|  0.348|   1.5|  58.6|  44.6|  0.0|F2                      || 0.990| -61.489|
| 9.600|x| 72.05| 77.04| 1.797| -0.192|  0.225|   1.6|  56.7|  46.5|  0.0|F2                      ||-0.989|  31.194|
