
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.070   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 8.000|o| 79.70| 72.21| 1.788|  0.421| -0.055|   1.4|  51.4|  51.9|  0.0|F2                      || 0.983| -49.365|
| 8.000|x| 77.40| 70.49| 1.721|  0.290| -0.525|   1.7|  52.6|  50.5|  0.0|F2                      ||-0.982|  43.442|
| 8.100|o| 79.80| 72.34| 1.801|  0.425| -0.045|   1.4|  51.1|  52.3|  0.0|F2                      || 0.984| -49.578|
| 8.100|x| 77.52| 70.53| 1.731|  0.298| -0.537|   1.7|  52.5|  50.6|  0.0|F2                      ||-0.982|  43.378|
| 8.200|o| 79.87| 72.49| 1.813|  0.426| -0.033|   1.4|  50.6|  52.7|  0.0|F2                      || 0.984| -49.836|
| 8.200|x| 77.64| 70.57| 1.740|  0.306| -0.548|   1.7|  52.4|  50.7|  0.0|F2                      ||-0.982|  43.308|
| 8.300|o| 79.92| 72.67| 1.826|  0.423| -0.017|   1.5|  50.1|  53.3|  0.0|F2                      || 0.984| -50.159|
| 8.300|x| 77.75| 70.62| 1.750|  0.314| -0.560|   1.7|  52.3|  50.8|  0.0|F2                      ||-0.982|  43.232|
| 8.400|o| 79.92| 72.92| 1.839|  0.413|  0.003|   1.5|  49.2|  54.1|  0.0|F2                      || 0.985| -50.591|
| 8.400|x| 77.87| 70.68| 1.760|  0.322| -0.571|   1.7|  52.1|  50.9|  0.0|F2                      ||-0.983|  43.148|
| 8.500|o| 79.82| 73.27| 1.853|  0.388|  0.035|   1.5|  48.0|  55.3|  0.0|F2                      || 0.985| -51.227|
| 8.500|x| 77.98| 70.74| 1.771|  0.329| -0.582|   1.7|  52.0|  51.1|  0.0|F2                      ||-0.983|  43.056|
| 8.600|o| 79.47| 73.89| 1.865|  0.327|  0.083|   1.5|  45.8|  57.5|  0.0|F2                      || 0.986| -52.371|
| 8.600|x| 78.09| 70.80| 1.782|  0.336| -0.592|   1.7|  51.8|  51.2|  0.0|F2                      ||-0.983|  42.953|
| 8.700|o| 78.04| 75.56| 1.870|  0.115|  0.186|   1.5|  42.7|  60.6|  0.0|F2                      || 0.987| -55.654|
| 8.700|x| 78.19| 70.87| 1.793|  0.343| -0.601|   1.8|  51.6|  51.4|  0.0|F2                      ||-0.983|  42.837|
| 8.800|o| 76.31| 77.40| 1.868| -0.129|  0.275|   1.5|  46.4|  56.9|  0.0|F2                      || 0.988| -59.603|
| 8.800|x| 78.29| 70.96| 1.805|  0.348| -0.609|   1.8|  51.4|  51.7|  0.0|F2                      ||-0.984|  42.703|
| 8.900|o| 75.39| 78.42| 1.873| -0.260|  0.317|   1.5|  48.4|  54.9|  0.0|F2                      || 0.989| -61.960|
| 8.900|x| 78.37| 71.06| 1.816|  0.352| -0.615|   1.8|  51.1|  51.9|  0.0|F2                      ||-0.984|  42.548|
| 9.000|o| 74.78| 79.15| 1.879| -0.352|  0.345|   1.5|  49.7|  53.6|  0.0|F2                      || 0.990| -63.730|
| 9.000|x| 78.45| 71.17| 1.829|  0.354| -0.618|   1.8|  50.7|  52.3|  0.0|F2                      ||-0.984|  42.363|
| 9.100|o| 74.33| 79.74| 1.888| -0.423|  0.366|   1.5|  50.7|  52.6|  0.0|F2                      || 0.990| -65.198|
| 9.100|x| 78.50| 71.31| 1.841|  0.353| -0.618|   1.8|  50.3|  52.7|  0.0|F2                      ||-0.985|  42.136|
| 9.200|o| 73.97| 80.25| 1.897| -0.483|  0.383|   1.5|  51.4|  51.9|  0.0|F2                      || 0.990| -66.478|
| 9.200|x| 78.52| 71.49| 1.854|  0.348| -0.610|   1.9|  49.7|  53.2|  0.0|F2                      ||-0.985|  41.848|
| 9.300|o| 73.68| 80.69| 1.907| -0.534|  0.396|   1.5|  52.0|  51.3|  0.0|F2                      || 0.991| -67.626|
| 9.300|x| 78.49| 71.72| 1.867|  0.337| -0.593|   1.9|  49.0|  53.9|  0.0|F2                      ||-0.985|  41.462|
| 9.400|o| 73.45| 81.09| 1.918| -0.579|  0.408|   1.5|  52.6|  50.7|  0.0|F2                      || 0.991| -68.678|
| 9.400|x| 78.36| 72.06| 1.881|  0.312| -0.557|   1.9|  47.9|  55.0|  0.0|F2                      ||-0.986|  40.900|
| 9.500|o| 73.26| 81.45| 1.930| -0.620|  0.418|   1.6|  53.0|  50.2|  0.0|F2                      || 0.991| -69.656|
| 9.500|x| 78.02| 72.61| 1.893|  0.260| -0.483|   1.9|  46.2|  56.7|  0.0|F2                      ||-0.986|  39.954|
| 9.600|o| 73.10| 81.79| 1.943| -0.656|  0.427|   1.6|  53.5|  49.7|  0.0|F2                      || 0.991| -70.573|
| 9.600|x| 77.09| 73.74| 1.901|  0.134| -0.317|   1.9|  43.9|  59.0|  0.0|F2                      ||-0.987|  37.922|
| 9.700|o| 72.98| 82.11| 1.957| -0.690|  0.434|   1.6|  53.9|  49.3|  0.0|F2                      || 0.991| -71.443|
| 9.700|x| 75.56| 75.40| 1.901| -0.063| -0.096|   1.9|  45.3|  57.6|  0.0|F2                      ||-0.988|  34.675|
| 9.800|o| 72.88| 82.41| 1.972| -0.720|  0.441|   1.6|  54.3|  48.8|  0.0|F2                      || 0.992| -72.273|
| 9.800|x| 74.51| 76.57| 1.904| -0.196|  0.032|   1.9|  47.4|  55.5|  0.0|F2                      ||-0.989|  32.233|
| 9.900|o| 72.81| 82.69| 1.989| -0.749|  0.446|   1.7|  54.7|  48.4|  0.0|F2                      || 0.992| -73.072|
| 9.900|x| 73.81| 77.40| 1.909| -0.287|  0.112|   1.9|  48.8|  54.1|  0.0|F2                      ||-0.990|  30.402|
|10.000|o| 72.77| 82.97| 2.007| -0.775|  0.451|   1.7|  55.1|  48.0|  0.0|F2                      || 0.992| -73.843|
|10.000|x| 73.30| 78.05| 1.917| -0.357|  0.168|   1.9|  49.8|  53.1|  0.0|F2                      ||-0.990|  28.902|
|10.100|o| 72.75| 83.23| 2.026| -0.800|  0.455|   1.8|  55.4|  47.6|  0.0|F2                      || 0.992| -74.594|
|10.100|x| 72.89| 78.60| 1.925| -0.415|  0.213|   1.9|  50.6|  52.3|  0.0|F2                      ||-0.991|  27.607|
|10.200|o| 72.75| 83.49| 2.048| -0.823|  0.457|   1.8|  55.8|  47.2|  0.0|F2                      || 0.992| -75.331|
|10.200|x| 72.56| 79.08| 1.935| -0.464|  0.248|   1.9|  51.3|  51.6|  0.0|F2                      ||-0.991|  26.453|
|10.300|o| 72.79| 83.74| 2.072| -0.844|  0.458|   1.9|  56.2|  46.8|  0.0|F2                      || 0.992| -76.057|
|10.300|o| 88.41| 71.27| 2.437|  1.423|  5.866|   3.0|  53.8|  48.0|  0.0|F2                      || 0.986| -47.802|
|10.300|o| 88.85| 69.96| 2.414|  1.544|  5.854|   2.9|  54.3|  47.6|  0.0|F2                      || 0.985| -45.744|
|10.300|x| 72.29| 79.50| 1.945| -0.507|  0.279|   1.9|  51.9|  51.0|  0.0|F2                      ||-0.991|  25.404|
|10.400|o| 72.85| 83.99| 2.099| -0.863|  0.459|   1.9|  56.6|  46.3|  0.0|F2                      || 0.992| -76.779|
|10.400|o| 88.79| 72.24| 2.534|  1.415| 11.256|   3.2|  58.2|  43.3|  0.0|F2                      || 0.987| -49.413|
|10.400|x| 72.07| 79.89| 1.957| -0.545|  0.305|   1.9|  52.4|  50.5|  0.0|F2                      ||-0.991|  24.435|
|10.500|o| 72.94| 84.23| 2.130| -0.881|  0.457|   2.0|  57.0|  45.8|  0.0|F2                      || 0.993| -77.503|
|10.500|x| 71.88| 80.24| 1.969| -0.579|  0.327|   1.9|  52.8|  50.1|  0.0|F2                      ||-0.991|  23.532|
|10.600|o| 73.07| 84.48| 2.166| -0.896|  0.453|   2.1|  57.4|  45.3|  0.0|F2                      || 0.993| -78.236|
|10.600|x| 71.73| 80.57| 1.983| -0.611|  0.348|   2.0|  53.2|  49.6|  0.0|F2                      ||-0.992|  22.681|
|10.700|o| 73.25| 84.74| 2.210| -0.910|  0.445|   2.2|  57.9|  44.7|  0.0|F2                      || 0.993| -78.993|
|10.700|x| 71.60| 80.88| 1.997| -0.640|  0.366|   2.0|  53.6|  49.2|  0.0|F2                      ||-0.992|  21.874|
|10.800|o| 73.50| 85.01| 2.265| -0.921|  0.433|   2.4|  58.5|  44.0|  0.0|F2                      || 0.993| -79.788|
|10.800|x| 71.50| 81.17| 2.013| -0.666|  0.383|   2.0|  54.0|  48.8|  0.0|F2                      ||-0.992|  21.105|
|10.900|o| 73.83| 85.30| 2.340| -0.928|  0.410|   2.6|  59.2|  43.1|  0.0|F2                      || 0.993| -80.657|
|10.900|x| 71.42| 81.45| 2.031| -0.691|  0.398|   2.1|  54.4|  48.4|  0.0|F2                      ||-0.992|  20.366|
|11.000|o| 74.33| 85.63| 2.453| -0.930|  0.365|   2.9|  60.1|  41.8|  0.0|F2                      || 0.993| -81.663|
|11.000|x| 71.37| 81.71| 2.049| -0.714|  0.412|   2.1|  54.7|  48.0|  0.0|F2                      ||-0.992|  19.654|
|11.100|o| 75.19| 86.08| 2.694| -0.918|  0.237|   3.6|  61.7|  39.5|  0.0|F2                      || 0.993| -83.027|
|11.100|x| 71.34| 81.96| 2.070| -0.735|  0.426|   2.1|  55.1|  47.6|  0.0|F2                      ||-0.992|  18.963|
|11.200|x| 71.33| 82.21| 2.094| -0.755|  0.438|   2.2|  55.5|  47.1|  0.0|F2                      ||-0.993|  18.289|
|11.200|x| 87.82| 69.12| 2.603|  1.419| -8.739|   3.8|  55.2|  45.8|  0.0|F2                      ||-0.986|  45.476|
|11.200|x| 88.48| 67.61| 2.543|  1.576|-13.081|   3.7|  55.9|  45.2|  0.0|F2                      ||-0.984|  47.556|
|11.300|x| 71.35| 82.44| 2.120| -0.773|  0.450|   2.3|  55.8|  46.7|  0.0|F2                      ||-0.993|  17.628|
|11.300|x| 88.60| 70.21| 2.809|  1.443|-14.733|   4.5|  60.7|  39.7|  0.0|F2                      ||-0.987|  43.865|
|11.300|x| 89.63| 66.66| 2.612|  1.756|-20.231|   3.9|  61.2|  39.7|  0.0|F2                      ||-0.984|  48.771|
|11.400|x| 71.39| 82.68| 2.150| -0.789|  0.462|   2.3|  56.2|  46.2|  0.0|F2                      ||-0.993|  16.975|
|11.500|x| 71.47| 82.91| 2.186| -0.804|  0.473|   2.4|  56.6|  45.7|  0.0|F2                      ||-0.993|  16.320|
|11.600|x| 71.59| 83.14| 2.229| -0.816|  0.484|   2.6|  57.1|  45.2|  0.0|F2                      ||-0.993|  15.659|
|11.700|x| 71.77| 83.38| 2.283| -0.826|  0.495|   2.7|  57.6|  44.5|  0.0|F2                      ||-0.993|  14.975|
|11.800|x| 72.03| 83.64| 2.359| -0.833|  0.508|   2.9|  58.2|  43.6|  0.0|F2                      ||-0.993|  14.236|
|11.900|x| 72.47| 83.94| 2.484| -0.832|  0.524|   3.3|  59.1|  42.4|  0.0|F2                      ||-0.993|  13.354|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:38:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 74.98| 70.60| 1.467|  0.116|  0.015|   1.3|  52.7|  50.8|  0.0|F2                      || 0.964| -46.730|
| 4.000|x| 72.56| 69.29| 1.471|  0.052| -0.167|   3.9|  52.4|  48.5|  0.0|F2                      ||-0.961|  45.244|
| 4.100|o| 75.09| 70.63| 1.473|  0.121|  0.012|   1.3|  52.7|  50.8|  0.0|F2                      || 0.965| -46.779|
| 4.100|x| 72.70| 69.30| 1.474|  0.056| -0.177|   3.7|  52.4|  48.8|  0.0|F2                      ||-0.962|  45.217|
| 4.200|o| 75.19| 70.66| 1.480|  0.126|  0.009|   1.2|  52.7|  50.9|  0.0|F2                      || 0.966| -46.831|
| 4.200|x| 72.84| 69.33| 1.477|  0.060| -0.187|   3.4|  52.4|  49.0|  0.0|F2                      ||-0.963|  45.185|
| 4.300|o| 75.30| 70.70| 1.486|  0.131|  0.006|   1.2|  52.7|  50.9|  0.0|F2                      || 0.966| -46.886|
| 4.300|x| 72.98| 69.35| 1.481|  0.064| -0.196|   3.2|  52.4|  49.2|  0.0|F2                      ||-0.964|  45.150|
| 4.400|o| 75.41| 70.74| 1.493|  0.136|  0.004|   1.2|  52.7|  50.9|  0.0|F2                      || 0.967| -46.944|
| 4.400|x| 73.11| 69.38| 1.485|  0.068| -0.205|   3.1|  52.4|  49.4|  0.0|F2                      ||-0.965|  45.112|
| 4.500|o| 75.51| 70.77| 1.499|  0.141|  0.002|   1.2|  52.6|  51.0|  0.0|F2                      || 0.968| -47.004|
| 4.500|x| 73.24| 69.40| 1.489|  0.072| -0.213|   2.9|  52.4|  49.5|  0.0|F2                      ||-0.965|  45.071|
| 4.600|o| 75.62| 70.82| 1.506|  0.146|  0.000|   1.2|  52.6|  51.0|  0.0|F2                      || 0.969| -47.069|
| 4.600|x| 73.37| 69.43| 1.494|  0.076| -0.221|   2.8|  52.4|  49.7|  0.0|F2                      ||-0.966|  45.027|
| 4.700|o| 75.72| 70.86| 1.512|  0.152| -0.002|   1.2|  52.6|  51.0|  0.0|F2                      || 0.970| -47.136|
| 4.700|x| 73.49| 69.47| 1.498|  0.080| -0.229|   2.7|  52.4|  49.8|  0.0|F2                      ||-0.967|  44.981|
| 4.800|o| 75.82| 70.90| 1.519|  0.157| -0.003|   1.2|  52.5|  51.1|  0.0|F2                      || 0.970| -47.206|
| 4.800|x| 73.62| 69.50| 1.503|  0.085| -0.237|   2.5|  52.4|  49.9|  0.0|F2                      ||-0.968|  44.933|
| 4.900|o| 75.93| 70.95| 1.526|  0.162| -0.005|   1.2|  52.5|  51.1|  0.0|F2                      || 0.971| -47.280|
| 4.900|x| 73.74| 69.53| 1.508|  0.089| -0.244|   2.4|  52.4|  50.0|  0.0|F2                      ||-0.968|  44.883|
| 5.000|o| 76.03| 71.00| 1.533|  0.167| -0.007|   1.2|  52.5|  51.2|  0.0|F2                      || 0.972| -47.358|
| 5.000|x| 73.86| 69.57| 1.514|  0.093| -0.252|   2.4|  52.3|  50.1|  0.0|F2                      ||-0.969|  44.831|
| 5.100|o| 76.12| 71.05| 1.539|  0.172| -0.008|   1.2|  52.4|  51.2|  0.0|F2                      || 0.972| -47.439|
| 5.100|x| 73.97| 69.60| 1.519|  0.098| -0.259|   2.3|  52.3|  50.2|  0.0|F2                      ||-0.970|  44.777|
| 5.200|o| 76.22| 71.10| 1.546|  0.177| -0.009|   1.2|  52.4|  51.3|  0.0|F2                      || 0.973| -47.525|
| 5.200|x| 74.09| 69.64| 1.524|  0.102| -0.266|   2.2|  52.3|  50.3|  0.0|F2                      ||-0.970|  44.720|
| 5.300|o| 76.31| 71.16| 1.553|  0.182| -0.012|   1.2|  52.3|  51.3|  0.0|F2                      || 0.973| -47.615|
| 5.300|x| 74.20| 69.68| 1.530|  0.106| -0.273|   2.2|  52.3|  50.3|  0.0|F2                      ||-0.971|  44.663|
| 5.400|o| 76.40| 71.22| 1.560|  0.187| -0.013|   1.2|  52.3|  51.4|  0.0|F2                      || 0.974| -47.710|
| 5.400|x| 74.31| 69.72| 1.536|  0.111| -0.279|   2.1|  52.3|  50.4|  0.0|F2                      ||-0.972|  44.603|
| 5.500|o| 76.50| 71.28| 1.568|  0.191| -0.014|   1.2|  52.2|  51.4|  0.0|F2                      || 0.974| -47.812|
| 5.500|x| 74.42| 69.76| 1.542|  0.115| -0.286|   2.1|  52.3|  50.5|  0.0|F2                      ||-0.972|  44.541|
| 5.600|o| 76.58| 71.35| 1.575|  0.195| -0.015|   1.2|  52.1|  51.5|  0.0|F2                      || 0.975| -47.918|
| 5.600|x| 74.53| 69.81| 1.548|  0.120| -0.292|   2.0|  52.2|  50.6|  0.0|F2                      ||-0.973|  44.477|
| 5.700|o| 76.67| 71.42| 1.582|  0.199| -0.015|   1.2|  52.1|  51.6|  0.0|F2                      || 0.976| -48.032|
| 5.700|x| 74.64| 69.85| 1.554|  0.124| -0.298|   2.0|  52.2|  50.6|  0.0|F2                      ||-0.973|  44.410|
| 5.800|o| 76.75| 71.49| 1.589|  0.203| -0.014|   1.2|  52.0|  51.7|  0.0|F2                      || 0.976| -48.153|
| 5.800|x| 74.74| 69.90| 1.560|  0.129| -0.304|   1.9|  52.2|  50.7|  0.0|F2                      ||-0.974|  44.340|
| 5.900|o| 76.82| 71.57| 1.597|  0.207| -0.013|   1.2|  51.9|  51.8|  0.0|F2                      || 0.977| -48.283|
| 5.900|x| 74.84| 69.95| 1.566|  0.133| -0.310|   1.9|  52.1|  50.8|  0.0|F2                      ||-0.974|  44.268|
| 6.000|o| 76.90| 71.65| 1.604|  0.210| -0.010|   1.2|  51.8|  51.9|  0.0|F2                      || 0.977| -48.423|
| 6.000|x| 74.94| 70.00| 1.573|  0.138| -0.316|   1.9|  52.1|  50.8|  0.0|F2                      ||-0.975|  44.193|
| 6.100|o| 76.96| 71.74| 1.612|  0.212| -0.008|   1.2|  51.6|  52.0|  0.0|F2                      || 0.978| -48.573|
| 6.100|x| 75.04| 70.05| 1.579|  0.142| -0.321|   1.8|  52.1|  50.9|  0.0|F2                      ||-0.975|  44.114|
| 6.200|o| 77.03| 71.84| 1.620|  0.214| -0.006|   1.2|  51.5|  52.1|  0.0|F2                      || 0.978| -48.737|
| 6.200|x| 75.14| 70.10| 1.586|  0.146| -0.326|   1.8|  52.0|  51.0|  0.0|F2                      ||-0.976|  44.031|
| 6.300|o| 77.08| 71.95| 1.628|  0.215| -0.004|   1.2|  51.4|  52.2|  0.0|F2                      || 0.979| -48.915|
| 6.300|x| 75.23| 70.16| 1.592|  0.150| -0.331|   1.8|  52.0|  51.1|  0.0|F2                      ||-0.976|  43.945|
| 6.400|o| 77.13| 72.06| 1.636|  0.215| -0.000|   1.2|  51.2|  52.4|  0.0|F2                      || 0.979| -49.110|
| 6.400|x| 75.32| 70.22| 1.599|  0.154| -0.336|   1.8|  51.9|  51.1|  0.0|F2                      ||-0.977|  43.854|
| 6.500|o| 77.17| 72.19| 1.644|  0.214|  0.004|   1.2|  51.0|  52.6|  0.0|F2                      || 0.979| -49.325|
| 6.500|x| 75.40| 70.28| 1.606|  0.158| -0.340|   1.8|  51.8|  51.2|  0.0|F2                      ||-0.977|  43.758|
| 6.600|o| 77.19| 72.33| 1.652|  0.212|  0.009|   1.2|  50.8|  52.8|  0.0|F2                      || 0.980| -49.563|
| 6.600|x| 75.49| 70.35| 1.613|  0.162| -0.344|   1.7|  51.7|  51.3|  0.0|F2                      ||-0.978|  43.656|
| 6.700|o| 77.21| 72.48| 1.660|  0.208|  0.019|   1.2|  50.6|  53.0|  0.0|F2                      || 0.980| -49.831|
| 6.700|x| 75.57| 70.42| 1.620|  0.165| -0.347|   1.7|  51.7|  51.4|  0.0|F2                      ||-0.978|  43.547|
| 6.800|o| 77.20| 72.66| 1.668|  0.202|  0.028|   1.2|  50.4|  53.2|  0.0|F2                      || 0.981| -50.133|
| 6.800|x| 75.64| 70.49| 1.627|  0.168| -0.350|   1.7|  51.6|  51.5|  0.0|F2                      ||-0.978|  43.432|
| 6.900|o| 77.18| 72.85| 1.676|  0.193|  0.039|   1.2|  50.1|  53.5|  0.0|F2                      || 0.981| -50.478|
| 6.900|x| 75.71| 70.57| 1.634|  0.170| -0.352|   1.7|  51.5|  51.6|  0.0|F2                      ||-0.979|  43.309|
| 7.000|o| 77.12| 73.08| 1.685|  0.181|  0.051|   1.2|  49.8|  53.8|  0.0|F2                      || 0.982| -50.875|
| 7.000|x| 75.78| 70.66| 1.642|  0.173| -0.354|   1.7|  51.4|  51.7|  0.0|F2                      ||-0.979|  43.176|
| 7.100|o| 77.04| 73.33| 1.693|  0.165|  0.066|   1.2|  49.5|  54.1|  0.0|F2                      || 0.982| -51.336|
| 7.100|x| 75.84| 70.75| 1.649|  0.174| -0.354|   1.7|  51.2|  51.9|  0.0|F2                      ||-0.980|  43.032|
| 7.200|o| 76.92| 73.63| 1.701|  0.144|  0.084|   1.2|  49.2|  54.4|  0.0|F2                      || 0.983| -51.877|
| 7.200|x| 75.89| 70.85| 1.657|  0.175| -0.354|   1.7|  51.1|  52.0|  0.0|F2                      ||-0.980|  42.876|
| 7.300|o| 76.75| 73.97| 1.709|  0.117|  0.105|   1.3|  48.8|  54.7|  0.0|F2                      || 0.983| -52.514|
| 7.300|x| 75.94| 70.96| 1.665|  0.175| -0.352|   1.7|  51.0|  52.2|  0.0|F2                      ||-0.980|  42.706|
| 7.400|o| 76.52| 74.36| 1.717|  0.084|  0.128|   1.3|  48.6|  55.0|  0.0|F2                      || 0.984| -53.262|
| 7.400|x| 75.97| 71.07| 1.673|  0.175| -0.349|   1.7|  50.8|  52.3|  0.0|F2                      ||-0.981|  42.518|
| 7.500|o| 76.24| 74.81| 1.725|  0.043|  0.153|   1.3|  48.4|  55.1|  0.0|F2                      || 0.985| -54.127|
| 7.500|x| 76.00| 71.20| 1.680|  0.173| -0.344|   1.7|  50.6|  52.5|  0.0|F2                      ||-0.981|  42.311|
| 7.600|o| 75.91| 75.29| 1.732| -0.003|  0.180|   1.3|  48.4|  55.1|  0.0|F2                      || 0.985| -55.096|
| 7.600|x| 76.01| 71.35| 1.688|  0.169| -0.338|   1.7|  50.4|  52.7|  0.0|F2                      ||-0.982|  42.079|
| 7.700|o| 75.56| 75.80| 1.740| -0.054|  0.207|   1.3|  48.5|  55.0|  0.0|F2                      || 0.986| -56.136|
| 7.700|x| 76.01| 71.51| 1.697|  0.164| -0.329|   1.7|  50.2|  52.9|  0.0|F2                      ||-0.982|  41.819|
| 7.800|o| 75.19| 76.30| 1.747| -0.105|  0.233|   1.3|  48.8|  54.7|  0.0|F2                      || 0.986| -57.203|
| 7.800|x| 75.98| 71.68| 1.705|  0.157| -0.318|   1.7|  50.0|  53.2|  0.0|F2                      ||-0.982|  41.524|
| 7.900|o| 74.85| 76.79| 1.754| -0.155|  0.256|   1.3|  49.2|  54.3|  0.0|F2                      || 0.987| -58.261|
| 7.900|x| 75.93| 71.89| 1.713|  0.148| -0.303|   1.7|  49.7|  53.4|  0.0|F2                      ||-0.983|  41.187|
| 8.000|o| 74.52| 77.26| 1.761| -0.203|  0.277|   1.3|  49.7|  53.8|  0.0|F2                      || 0.987| -59.283|
| 8.000|x| 75.86| 72.12| 1.721|  0.135| -0.284|   1.7|  49.4|  53.7|  0.0|F2                      ||-0.983|  40.797|
| 8.100|o| 74.23| 77.69| 1.768| -0.248|  0.296|   1.3|  50.1|  53.4|  0.0|F2                      || 0.988| -60.260|
| 8.100|x| 75.75| 72.38| 1.729|  0.118| -0.261|   1.7|  49.1|  54.0|  0.0|F2                      ||-0.984|  40.344|
| 8.200|o| 73.97| 78.09| 1.776| -0.289|  0.312|   1.3|  50.5|  53.0|  0.0|F2                      || 0.988| -61.187|
| 8.200|x| 75.60| 72.69| 1.737|  0.097| -0.233|   1.7|  48.8|  54.3|  0.0|F2                      ||-0.984|  39.814|
| 8.300|o| 73.73| 78.46| 1.784| -0.327|  0.327|   1.3|  50.9|  52.5|  0.0|F2                      || 0.988| -62.066|
| 8.300|x| 75.40| 73.04| 1.745|  0.071| -0.199|   1.7|  48.5|  54.6|  0.0|F2                      ||-0.985|  39.195|
| 8.400|o| 73.53| 78.81| 1.792| -0.363|  0.341|   1.3|  51.3|  52.1|  0.0|F2                      || 0.989| -62.900|
| 8.400|x| 75.16| 73.43| 1.753|  0.039| -0.160|   1.7|  48.4|  54.8|  0.0|F2                      ||-0.985|  38.477|
| 8.500|o| 73.35| 79.14| 1.800| -0.396|  0.353|   1.3|  51.7|  51.8|  0.0|F2                      || 0.989| -63.693|
| 8.500|x| 74.87| 73.87| 1.761|  0.002| -0.117|   1.7|  48.3|  54.9|  0.0|F2                      ||-0.986|  37.664|
| 8.600|o| 73.19| 79.44| 1.809| -0.427|  0.364|   1.3|  52.1|  51.4|  0.0|F2                      || 0.989| -64.450|
| 8.600|x| 74.54| 74.34| 1.768| -0.038| -0.071|   1.7|  48.3|  54.8|  0.0|F2                      ||-0.986|  36.770|
| 8.700|o| 73.05| 79.73| 1.819| -0.457|  0.374|   1.4|  52.4|  51.0|  0.0|F2                      || 0.990| -65.173|
| 8.700|x| 74.20| 74.83| 1.775| -0.081| -0.026|   1.7|  48.5|  54.6|  0.0|F2                      ||-0.987|  35.828|
| 8.800|o| 72.93| 80.01| 1.828| -0.484|  0.383|   1.4|  52.7|  50.7|  0.0|F2                      || 0.990| -65.866|
| 8.800|x| 73.86| 75.31| 1.782| -0.125|  0.018|   1.7|  48.8|  54.3|  0.0|F2                      ||-0.987|  34.868|
| 8.900|o| 72.83| 80.27| 1.838| -0.510|  0.391|   1.4|  53.0|  50.4|  0.0|F2                      || 0.990| -66.532|
| 8.900|x| 73.53| 75.77| 1.789| -0.166|  0.058|   1.7|  49.2|  53.9|  0.0|F2                      ||-0.988|  33.919|
| 9.000|o| 72.74| 80.52| 1.849| -0.534|  0.399|   1.4|  53.3|  50.1|  0.0|F2                      || 0.990| -67.174|
| 9.000|x| 73.23| 76.21| 1.796| -0.206|  0.094|   1.7|  49.6|  53.5|  0.0|F2                      ||-0.988|  32.998|
| 9.100|o| 72.67| 80.75| 1.860| -0.557|  0.406|   1.4|  53.6|  49.8|  0.0|F2                      || 0.990| -67.795|
| 9.100|x| 72.96| 76.62| 1.803| -0.244|  0.127|   1.7|  50.0|  53.1|  0.0|F2                      ||-0.988|  32.114|
| 9.200|o| 72.62| 80.98| 1.871| -0.578|  0.412|   1.4|  53.9|  49.5|  0.0|F2                      || 0.991| -68.395|
| 9.200|x| 72.71| 77.01| 1.811| -0.279|  0.156|   1.7|  50.4|  52.7|  0.0|F2                      ||-0.989|  31.270|
| 9.300|o| 72.58| 81.20| 1.883| -0.599|  0.418|   1.5|  54.1|  49.2|  0.0|F2                      || 0.991| -68.978|
| 9.300|x| 72.49| 77.37| 1.819| -0.311|  0.183|   1.7|  50.8|  52.3|  0.0|F2                      ||-0.989|  30.465|
| 9.400|o| 72.55| 81.41| 1.896| -0.618|  0.424|   1.5|  54.4|  48.9|  0.0|F2                      || 0.991| -69.546|
| 9.400|x| 72.29| 77.71| 1.827| -0.342|  0.206|   1.7|  51.1|  52.0|  0.0|F2                      ||-0.989|  29.698|
