
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.100   100.0 900.0 -45.0  125.0   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 7.400|o| 77.46| 72.30| 1.693|  0.362| 10.156|   1.2|  56.7|  46.9|  0.0|F2                      || 0.982| -49.522|
| 7.400|x| 74.98| 71.38| 1.643|  0.192|  5.809|   1.6|  55.4|  47.8|  0.0|F2                      ||-0.981|  42.031|
| 7.500|o| 77.61| 72.30| 1.703|  0.379| 10.588|   1.2|  56.8|  46.7|  0.0|F2                      || 0.982| -49.508|
| 7.500|x| 75.11| 71.38| 1.650|  0.203|  6.067|   1.6|  55.5|  47.7|  0.0|F2                      ||-0.981|  42.032|
| 7.600|o| 77.76| 72.29| 1.713|  0.397| 11.039|   1.3|  56.9|  46.6|  0.0|F2                      || 0.982| -49.493|
| 7.600|x| 75.24| 71.37| 1.658|  0.214|  6.334|   1.6|  55.6|  47.6|  0.0|F2                      ||-0.982|  42.035|
| 7.700|o| 77.91| 72.28| 1.723|  0.415| 11.513|   1.3|  57.0|  46.5|  0.0|F2                      || 0.983| -49.475|
| 7.700|x| 75.38| 71.37| 1.666|  0.225|  6.610|   1.6|  55.7|  47.6|  0.0|F2                      ||-0.982|  42.039|
| 7.800|o| 78.06| 72.27| 1.733|  0.434| 12.010|   1.3|  57.1|  46.4|  0.0|F2                      || 0.983| -49.455|
| 7.800|x| 75.51| 71.37| 1.674|  0.236|  6.896|   1.6|  55.7|  47.5|  0.0|F2                      ||-0.982|  42.045|
| 7.900|o| 78.22| 72.25| 1.744|  0.454| 12.533|   1.3|  57.2|  46.2|  0.0|F2                      || 0.983| -49.432|
| 7.900|x| 75.64| 71.36| 1.683|  0.249|  7.193|   1.6|  55.8|  47.4|  0.0|F2                      ||-0.982|  42.053|
| 8.000|o| 78.38| 72.24| 1.755|  0.474| 13.082|   1.3|  57.4|  46.1|  0.0|F2                      || 0.983| -49.407|
| 8.000|x| 75.78| 71.36| 1.691|  0.261|  7.501|   1.6|  55.9|  47.3|  0.0|F2                      ||-0.982|  42.063|
| 8.100|o| 78.54| 72.22| 1.766|  0.496| 13.661|   1.4|  57.5|  45.9|  0.0|F2                      || 0.983| -49.378|
| 8.100|x| 75.92| 71.35| 1.700|  0.274|  7.822|   1.6|  56.0|  47.2|  0.0|F2                      ||-0.983|  42.075|
| 8.200|o| 78.70| 72.20| 1.778|  0.518| 14.272|   1.4|  57.6|  45.8|  0.0|F2                      || 0.984| -49.347|
| 8.200|x| 76.06| 71.34| 1.709|  0.288|  8.155|   1.6|  56.1|  47.1|  0.0|F2                      ||-0.983|  42.089|
| 8.300|o| 78.87| 72.18| 1.790|  0.542| 14.918|   1.4|  57.8|  45.6|  0.0|F2                      || 0.984| -49.313|
| 8.300|x| 76.20| 71.33| 1.718|  0.302|  8.502|   1.6|  56.2|  47.0|  0.0|F2                      ||-0.983|  42.105|
| 8.400|o| 79.04| 72.16| 1.802|  0.566| 15.602|   1.4|  57.9|  45.4|  0.0|F2                      || 0.984| -49.275|
| 8.400|x| 76.34| 71.32| 1.727|  0.317|  8.864|   1.6|  56.3|  46.9|  0.0|F2                      ||-0.983|  42.123|
| 8.500|o| 79.21| 72.14| 1.815|  0.592| 16.326|   1.4|  58.1|  45.3|  0.0|F2                      || 0.984| -49.234|
| 8.500|x| 76.48| 71.31| 1.737|  0.332|  9.241|   1.6|  56.3|  46.8|  0.0|F2                      ||-0.983|  42.144|
| 8.600|o| 79.06| 72.40| 1.825|  0.590| 16.539|   1.5|  58.3|  45.0|  0.0|F2                      || 0.985| -49.680|
| 8.600|x| 76.63| 71.29| 1.747|  0.348|  9.635|   1.7|  56.4|  46.7|  0.0|F2                      ||-0.984|  42.167|
| 8.700|o| 79.37| 72.25| 1.841|  0.630| 17.595|   1.5|  58.5|  44.8|  0.0|F2                      || 0.985| -49.422|
| 8.700|x| 76.78| 71.28| 1.757|  0.365| 10.047|   1.7|  56.5|  46.6|  0.0|F2                      ||-0.984|  42.193|
| 8.800|o| 79.71| 72.08| 1.857|  0.672| 18.725|   1.5|  58.6|  44.6|  0.0|F2                      || 0.985| -49.142|
| 8.800|x| 76.93| 71.26| 1.767|  0.382| 10.478|   1.7|  56.6|  46.5|  0.0|F2                      ||-0.984|  42.221|
| 8.900|o| 80.06| 71.90| 1.874|  0.717| 19.938|   1.6|  58.8|  44.4|  0.0|F2                      || 0.985| -48.839|
| 8.900|x| 77.08| 71.24| 1.778|  0.400| 10.930|   1.7|  56.8|  46.3|  0.0|F2                      ||-0.984|  42.253|
| 9.000|o| 80.43| 71.71| 1.893|  0.765| 21.243|   1.6|  59.0|  44.2|  0.0|F2                      || 0.985| -48.513|
| 9.000|x| 77.23| 71.22| 1.789|  0.419| 11.405|   1.7|  56.9|  46.2|  0.0|F2                      ||-0.984|  42.287|
| 9.100|o| 80.83| 71.49| 1.913|  0.816| 22.652|   1.6|  59.2|  43.9|  0.0|F2                      || 0.985| -48.161|
| 9.100|x| 77.39| 71.20| 1.801|  0.439| 11.904|   1.7|  57.0|  46.1|  0.0|F2                      ||-0.984|  42.323|
| 9.200|o| 81.25| 71.26| 1.934|  0.871| 24.176|   1.7|  59.4|  43.7|  0.0|F2                      || 0.985| -47.784|
| 9.200|x| 77.55| 71.17| 1.813|  0.460| 12.430|   1.8|  57.1|  45.9|  0.0|F2                      ||-0.985|  42.365|
| 9.300|o| 81.70| 71.01| 1.956|  0.929| 25.831|   1.7|  59.7|  43.4|  0.0|F2                      || 0.985| -47.381|
| 9.300|x| 77.71| 71.14| 1.825|  0.481| 12.983|   1.8|  57.2|  45.8|  0.0|F2                      ||-0.985|  42.409|
| 9.400|o| 82.19| 70.74| 1.980|  0.992| 27.630|   1.8|  59.9|  43.1|  0.0|F2                      || 0.985| -46.953|
| 9.400|x| 77.87| 71.11| 1.838|  0.504| 13.569|   1.8|  57.4|  45.6|  0.0|F2                      ||-0.985|  42.458|
| 9.500|o| 82.72| 70.45| 2.006|  1.058| 29.592|   1.9|  60.2|  42.7|  0.0|F2                      || 0.984| -46.498|
| 9.500|x| 78.04| 71.08| 1.851|  0.527| 14.188|   1.8|  57.5|  45.4|  0.0|F2                      ||-0.985|  42.510|
| 9.600|o| 83.28| 70.14| 2.034|  1.128| 31.732|   1.9|  60.6|  42.3|  0.0|F2                      || 0.984| -46.022|
| 9.600|x| 78.21| 71.05| 1.865|  0.552| 14.845|   1.9|  57.7|  45.3|  0.0|F2                      ||-0.985|  42.566|
| 9.700|o| 83.88| 69.81| 2.065|  1.201| 34.067|   2.0|  61.0|  41.8|  0.0|F2                      || 0.984| -45.527|
| 9.700|x| 78.39| 71.01| 1.880|  0.578| 15.542|   1.9|  57.8|  45.1|  0.0|F2                      ||-0.985|  42.627|
| 9.800|o| 84.53| 69.47| 2.097|  1.278| 36.608|   2.1|  61.4|  41.3|  0.0|F2                      || 0.984| -45.020|
| 9.800|x| 78.56| 70.97| 1.895|  0.605| 16.285|   1.9|  58.0|  44.9|  0.0|F2                      ||-0.985|  42.693|
| 9.900|o| 85.21| 69.11| 2.133|  1.358| 39.360|   2.2|  61.9|  40.7|  0.0|F2                      || 0.984| -44.506|
| 9.900|x| 78.40| 71.23| 1.906|  0.605| 16.515|   1.9|  58.2|  44.7|  0.0|F2                      ||-0.986|  42.264|
|10.000|o| 85.94| 68.75| 2.171|  1.439| 42.318|   2.3|  62.5|  40.0|  0.0|F2                      || 0.984| -44.000|
|10.000|x| 78.73| 71.05| 1.925|  0.648| 17.605|   2.0|  58.4|  44.4|  0.0|F2                      ||-0.986|  42.558|
|10.100|o| 75.00| 81.48| 2.116| -0.902| -9.559|   2.0|  48.3|  54.6|  0.0|F2                      || 0.992| -69.738|
|10.100|o| 77.57| 80.77| 2.191| -0.534| -3.727|   2.2|  49.1|  53.5|  0.0|F2                      || 0.991| -67.824|
|10.100|o| 86.69| 68.40| 2.211|  1.520| 45.468|   2.4|  63.2|  39.2|  0.0|F2                      || 0.984| -43.511|
|10.100|x| 79.08| 70.85| 1.945|  0.693| 18.781|   2.0|  58.6|  44.2|  0.0|F2                      ||-0.986|  42.877|
|10.200|o| 73.68| 81.87| 2.104| -1.094|-12.103|   1.9|  51.9|  50.9|  0.0|F2                      || 0.992| -70.796|
|10.200|o| 79.76| 80.32| 2.303| -0.214|  3.250|   2.5|  53.8|  48.4|  0.0|F2                      || 0.991| -66.678|
|10.200|o| 87.47| 68.07| 2.255|  1.601| 48.788|   2.5|  64.0|  38.4|  0.0|F2                      || 0.983| -43.055|
|10.200|x| 79.46| 70.63| 1.967|  0.742| 20.052|   2.1|  58.8|  43.9|  0.0|F2                      ||-0.986|  43.224|
|10.300|o| 73.02| 82.07| 2.109| -1.196|-13.374|   1.9|  53.3|  49.6|  0.0|F2                      || 0.992| -71.331|
|10.300|o| 88.27| 67.76| 2.303|  1.678| 52.258|   2.6|  64.8|  37.4|  0.0|F2                      || 0.983| -42.644|
|10.300|x| 79.86| 70.39| 1.989|  0.794| 21.433|   2.1|  59.1|  43.6|  0.0|F2                      ||-0.986|  43.601|
|10.400|o| 72.58| 82.20| 2.121| -1.270|-14.278|   1.9|  54.3|  48.6|  0.0|F2                      || 0.992| -71.706|
|10.400|o| 83.32| 79.62| 2.533|  0.405| 24.612|   3.2|  60.4|  41.2|  0.0|F2                      || 0.991| -64.900|
|10.400|o| 89.08| 67.49| 2.354|  1.752| 55.868|   2.7|  65.8|  36.3|  0.0|F2                      || 0.983| -42.289|
|10.400|x| 80.30| 70.12| 2.014|  0.851| 22.939|   2.2|  59.3|  43.3|  0.0|F2                      ||-0.986|  44.009|
|10.500|o| 72.26| 82.31| 2.137| -1.328|-14.996|   2.0|  55.0|  47.8|  0.0|F2                      || 0.992| -72.005|
|10.500|o| 86.70| 77.47| 2.622|  0.948| 43.602|   3.4|  63.6|  37.8|  0.0|F2                      || 0.990| -59.766|
|10.500|o| 89.90| 67.27| 2.410|  1.820| 59.620|   2.9|  66.9|  35.0|  0.0|F2                      || 0.983| -42.003|
|10.500|x| 80.78| 69.83| 2.041|  0.912| 24.589|   2.3|  59.6|  42.9|  0.0|F2                      ||-0.985|  44.450|
|10.600|o| 72.03| 82.40| 2.157| -1.377|-15.611|   2.0|  55.7|  47.1|  0.0|F2                      || 0.992| -72.257|
|10.600|x| 81.30| 69.50| 2.071|  0.978| 26.404|   2.3|  60.0|  42.5|  0.0|F2                      ||-0.985|  44.925|
|10.700|o| 71.88| 82.49| 2.182| -1.418|-16.153|   2.1|  56.3|  46.5|  0.0|F2                      || 0.992| -72.495|
|10.700|x| 81.86| 69.15| 2.103|  1.049| 28.410|   2.4|  60.4|  42.0|  0.0|F2                      ||-0.985|  45.435|
|10.800|o| 71.79| 82.57| 2.211| -1.454|-16.657|   2.1|  56.9|  45.8|  0.0|F2                      || 0.992| -72.731|
|10.800|x| 82.49| 68.77| 2.138|  1.126| 30.637|   2.5|  60.8|  41.5|  0.0|F2                      ||-0.985|  45.979|
|10.900|x| 83.17| 68.36| 2.177|  1.209| 33.117|   2.6|  61.3|  40.9|  0.0|F2                      ||-0.985|  46.554|
|11.000|o| 71.76| 83.23| 2.290| -1.477|-16.423|   2.3|  58.2|  44.2|  0.0|F2                      || 0.993| -74.580|
|11.000|x| 83.93| 67.91| 2.221|  1.298| 35.883|   2.7|  62.0|  40.1|  0.0|F2                      ||-0.984|  47.153|
|11.100|o| 71.94| 83.22| 2.355| -1.509|-17.330|   2.5|  58.9|  43.4|  0.0|F2                      || 0.993| -74.554|
|11.100|x| 73.37| 80.48| 2.186| -0.918| -9.948|   2.5|  48.7|  53.6|  0.0|F2                      ||-0.992|  22.924|
|11.100|x| 76.53| 79.28| 2.316| -0.505| -3.572|   2.9|  49.6|  52.3|  0.0|F2                      ||-0.992|  25.955|
|11.100|x| 84.77| 67.45| 2.269|  1.393| 38.970|   2.9|  62.7|  39.2|  0.0|F2                      ||-0.984|  47.767|
|11.200|o| 72.25| 83.20| 2.452| -1.541|-18.507|   2.8|  59.8|  42.2|  0.0|F2                      || 0.993| -74.505|
|11.200|x| 72.11| 80.97| 2.171| -1.086|-12.132|   2.4|  52.0|  50.5|  0.0|F2                      ||-0.992|  21.634|
|11.200|x| 79.21| 78.60| 2.527| -0.146|  4.163|   3.6|  54.5|  46.7|  0.0|F2                      ||-0.991|  27.613|
|11.200|x| 85.68| 66.97| 2.323|  1.491| 42.409|   3.0|  63.6|  38.2|  0.0|F2                      ||-0.984|  48.380|
|11.300|o| 72.86| 83.16| 2.641| -1.576|-20.506|   3.3|  61.1|  40.4|  0.0|F2                      || 0.993| -74.379|
|11.300|x| 71.45| 81.22| 2.176| -1.178|-13.280|   2.4|  53.3|  49.1|  0.0|F2                      ||-0.992|  20.960|
|11.300|x| 86.68| 66.50| 2.384|  1.593| 46.222|   3.2|  64.6|  37.0|  0.0|F2                      ||-0.984|  48.970|
|11.400|x| 71.00| 81.40| 2.188| -1.246|-14.103|   2.4|  54.2|  48.2|  0.0|F2                      ||-0.993|  20.490|
|11.500|x| 70.67| 81.53| 2.207| -1.301|-14.765|   2.4|  55.0|  47.4|  0.0|F2                      ||-0.993|  20.127|
|11.600|x| 70.43| 81.65| 2.231| -1.347|-15.330|   2.5|  55.7|  46.7|  0.0|F2                      ||-0.993|  19.821|
|11.700|x| 70.25| 81.75| 2.261| -1.388|-15.833|   2.5|  56.3|  46.0|  0.0|F2                      ||-0.993|  19.545|
|11.800|x| 70.14| 81.85| 2.301| -1.425|-16.306|   2.6|  56.9|  45.2|  0.0|F2                      ||-0.993|  19.279|
|11.900|x| 70.09| 81.95| 2.353| -1.458|-16.769|   2.8|  57.6|  44.4|  0.0|F2                      ||-0.993|  18.993|
|12.000|x| 70.10| 82.68| 2.421| -1.437|-15.541|   3.0|  58.5|  43.3|  0.0|F2                      ||-0.993|  16.973|
|12.100|x| 70.36| 82.71| 2.570| -1.481|-16.695|   3.4|  59.5|  41.8|  0.0|F2                      ||-0.993|  16.894|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:38:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 74.34| 71.06| 1.459|  0.120|  5.414|   1.2|  54.0|  49.6|  0.0|F2                      || 0.965| -47.457|
| 4.000|x| 71.79| 70.08| 1.462|  0.043|  2.502|   3.8|  53.1|  47.9|  0.0|F2                      ||-0.963|  44.061|
| 4.100|o| 74.46| 71.06| 1.465|  0.128|  5.642|   1.2|  54.0|  49.5|  0.0|F2                      || 0.966| -47.459|
| 4.100|x| 71.94| 70.07| 1.464|  0.048|  2.717|   3.5|  53.2|  48.1|  0.0|F2                      ||-0.964|  44.079|
| 4.200|o| 74.59| 71.06| 1.472|  0.135|  5.874|   1.2|  54.1|  49.5|  0.0|F2                      || 0.966| -47.462|
| 4.200|x| 72.09| 70.07| 1.468|  0.052|  2.928|   3.3|  53.2|  48.3|  0.0|F2                      ||-0.964|  44.090|
| 4.300|o| 74.71| 71.07| 1.478|  0.143|  6.110|   1.2|  54.1|  49.5|  0.0|F2                      || 0.967| -47.466|
| 4.300|x| 72.23| 70.06| 1.471|  0.057|  3.137|   3.1|  53.3|  48.4|  0.0|F2                      ||-0.965|  44.097|
| 4.400|o| 74.83| 71.07| 1.484|  0.151|  6.350|   1.2|  54.2|  49.4|  0.0|F2                      || 0.968| -47.471|
| 4.400|x| 72.37| 70.06| 1.475|  0.062|  3.344|   3.0|  53.3|  48.5|  0.0|F2                      ||-0.966|  44.100|
| 4.500|o| 74.96| 71.07| 1.491|  0.159|  6.595|   1.2|  54.2|  49.4|  0.0|F2                      || 0.969| -47.477|
| 4.500|x| 72.51| 70.06| 1.480|  0.067|  3.551|   2.8|  53.4|  48.6|  0.0|F2                      ||-0.967|  44.100|
| 4.600|o| 75.08| 71.08| 1.497|  0.167|  6.846|   1.2|  54.3|  49.4|  0.0|F2                      || 0.969| -47.482|
| 4.600|x| 72.65| 70.06| 1.484|  0.073|  3.758|   2.7|  53.4|  48.7|  0.0|F2                      ||-0.967|  44.099|
| 4.700|o| 75.21| 71.08| 1.504|  0.176|  7.101|   1.2|  54.3|  49.3|  0.0|F2                      || 0.970| -47.488|
| 4.700|x| 72.79| 70.06| 1.489|  0.078|  3.966|   2.6|  53.5|  48.7|  0.0|F2                      ||-0.968|  44.095|
| 4.800|o| 75.33| 71.08| 1.511|  0.185|  7.363|   1.2|  54.4|  49.3|  0.0|F2                      || 0.971| -47.494|
| 4.800|x| 72.92| 70.06| 1.494|  0.084|  4.175|   2.5|  53.5|  48.8|  0.0|F2                      ||-0.969|  44.090|
| 4.900|o| 75.46| 71.09| 1.517|  0.194|  7.630|   1.1|  54.4|  49.3|  0.0|F2                      || 0.971| -47.500|
| 4.900|x| 73.06| 70.07| 1.499|  0.090|  4.385|   2.4|  53.6|  48.8|  0.0|F2                      ||-0.969|  44.085|
| 5.000|o| 75.58| 71.09| 1.524|  0.204|  7.904|   1.1|  54.4|  49.2|  0.0|F2                      || 0.972| -47.506|
| 5.000|x| 73.19| 70.07| 1.504|  0.096|  4.597|   2.3|  53.6|  48.9|  0.0|F2                      ||-0.970|  44.078|
| 5.100|o| 75.71| 71.09| 1.531|  0.214|  8.185|   1.1|  54.5|  49.2|  0.0|F2                      || 0.972| -47.511|
| 5.100|x| 73.32| 70.08| 1.509|  0.102|  4.812|   2.2|  53.7|  48.9|  0.0|F2                      ||-0.971|  44.071|
| 5.200|o| 75.84| 71.10| 1.538|  0.224|  8.473|   1.1|  54.5|  49.1|  0.0|F2                      || 0.973| -47.516|
| 5.200|x| 73.45| 70.08| 1.515|  0.109|  5.029|   2.2|  53.7|  48.9|  0.0|F2                      ||-0.971|  44.064|
| 5.300|o| 75.96| 71.10| 1.545|  0.234|  8.769|   1.1|  54.6|  49.1|  0.0|F2                      || 0.973| -47.520|
| 5.300|x| 73.58| 70.09| 1.520|  0.115|  5.249|   2.1|  53.8|  48.9|  0.0|F2                      ||-0.972|  44.056|
| 5.400|o| 76.09| 71.10| 1.552|  0.245|  9.073|   1.1|  54.6|  49.0|  0.0|F2                      || 0.974| -47.524|
| 5.400|x| 73.71| 70.09| 1.526|  0.122|  5.473|   2.0|  53.8|  48.9|  0.0|F2                      ||-0.972|  44.049|
| 5.500|o| 76.22| 71.10| 1.559|  0.256|  9.386|   1.1|  54.7|  49.0|  0.0|F2                      || 0.974| -47.527|
| 5.500|x| 73.84| 70.10| 1.532|  0.130|  5.700|   2.0|  53.9|  48.9|  0.0|F2                      ||-0.973|  44.042|
| 5.600|o| 76.35| 71.10| 1.566|  0.268|  9.708|   1.1|  54.7|  48.9|  0.0|F2                      || 0.975| -47.530|
| 5.600|x| 73.97| 70.10| 1.538|  0.137|  5.932|   2.0|  53.9|  48.9|  0.0|F2                      ||-0.973|  44.035|
| 5.700|o| 76.48| 71.11| 1.574|  0.280| 10.039|   1.1|  54.8|  48.9|  0.0|F2                      || 0.975| -47.531|
| 5.700|x| 74.10| 70.11| 1.544|  0.145|  6.167|   1.9|  54.0|  48.9|  0.0|F2                      ||-0.974|  44.029|
| 5.800|o| 76.61| 71.11| 1.581|  0.292| 10.381|   1.1|  54.8|  48.8|  0.0|F2                      || 0.976| -47.532|
| 5.800|x| 74.23| 70.11| 1.550|  0.153|  6.407|   1.9|  54.0|  48.9|  0.0|F2                      ||-0.974|  44.023|
| 5.900|o| 76.74| 71.11| 1.589|  0.305| 10.734|   1.1|  54.9|  48.8|  0.0|F2                      || 0.976| -47.532|
| 5.900|x| 74.36| 70.11| 1.556|  0.161|  6.652|   1.9|  54.1|  48.9|  0.0|F2                      ||-0.975|  44.017|
| 6.000|o| 76.87| 71.11| 1.596|  0.318| 11.098|   1.2|  54.9|  48.7|  0.0|F2                      || 0.976| -47.531|
| 6.000|x| 74.49| 70.12| 1.563|  0.169|  6.902|   1.8|  54.1|  48.9|  0.0|F2                      ||-0.975|  44.012|
| 6.100|o| 77.00| 71.10| 1.604|  0.332| 11.475|   1.2|  54.9|  48.7|  0.0|F2                      || 0.977| -47.528|
| 6.100|x| 74.62| 70.12| 1.569|  0.178|  7.158|   1.8|  54.1|  48.9|  0.0|F2                      ||-0.975|  44.008|
| 6.200|o| 77.13| 71.10| 1.612|  0.345| 11.865|   1.2|  55.0|  48.6|  0.0|F2                      || 0.977| -47.525|
| 6.200|x| 74.75| 70.12| 1.576|  0.187|  7.420|   1.8|  54.2|  48.8|  0.0|F2                      ||-0.976|  44.005|
| 6.300|o| 77.27| 71.10| 1.620|  0.360| 12.269|   1.2|  55.0|  48.6|  0.0|F2                      || 0.977| -47.520|
| 6.300|x| 74.88| 70.12| 1.582|  0.196|  7.688|   1.8|  54.2|  48.8|  0.0|F2                      ||-0.976|  44.003|
| 6.400|o| 77.40| 71.10| 1.628|  0.375| 12.688|   1.2|  55.1|  48.5|  0.0|F2                      || 0.978| -47.514|
| 6.400|x| 75.00| 70.12| 1.589|  0.206|  7.963|   1.7|  54.3|  48.8|  0.0|F2                      ||-0.977|  44.001|
| 6.500|o| 77.54| 71.09| 1.637|  0.390| 13.123|   1.2|  55.1|  48.5|  0.0|F2                      || 0.978| -47.507|
| 6.500|x| 75.13| 70.12| 1.596|  0.216|  8.245|   1.7|  54.3|  48.8|  0.0|F2                      ||-0.977|  44.001|
| 6.600|o| 77.67| 71.08| 1.645|  0.406| 13.575|   1.2|  55.2|  48.4|  0.0|F2                      || 0.978| -47.498|
| 6.600|x| 75.26| 70.12| 1.603|  0.226|  8.535|   1.7|  54.4|  48.7|  0.0|F2                      ||-0.977|  44.001|
| 6.700|o| 77.81| 71.08| 1.654|  0.423| 14.045|   1.2|  55.3|  48.3|  0.0|F2                      || 0.979| -47.487|
| 6.700|x| 75.39| 70.12| 1.610|  0.237|  8.833|   1.7|  54.4|  48.7|  0.0|F2                      ||-0.978|  44.003|
| 6.800|o| 77.95| 71.07| 1.663|  0.440| 14.534|   1.2|  55.3|  48.3|  0.0|F2                      || 0.979| -47.474|
| 6.800|x| 75.52| 70.12| 1.617|  0.248|  9.139|   1.7|  54.5|  48.6|  0.0|F2                      ||-0.978|  44.006|
| 6.900|o| 78.09| 71.06| 1.672|  0.457| 15.045|   1.2|  55.4|  48.2|  0.0|F2                      || 0.979| -47.460|
| 6.900|x| 75.65| 70.12| 1.625|  0.259|  9.454|   1.7|  54.5|  48.6|  0.0|F2                      ||-0.978|  44.010|
| 7.000|o| 78.23| 71.05| 1.681|  0.476| 15.578|   1.2|  55.4|  48.1|  0.0|F2                      || 0.980| -47.444|
| 7.000|x| 75.79| 70.11| 1.632|  0.271|  9.779|   1.7|  54.6|  48.6|  0.0|F2                      ||-0.979|  44.016|
| 7.100|o| 78.37| 71.04| 1.690|  0.494| 16.135|   1.3|  55.5|  48.1|  0.0|F2                      || 0.980| -47.425|
| 7.100|x| 75.92| 70.11| 1.640|  0.283| 10.114|   1.7|  54.6|  48.5|  0.0|F2                      ||-0.979|  44.023|
| 7.200|o| 78.52| 71.03| 1.700|  0.514| 16.719|   1.3|  55.5|  48.0|  0.0|F2                      || 0.980| -47.404|
| 7.200|x| 76.05| 70.10| 1.648|  0.296| 10.460|   1.7|  54.7|  48.5|  0.0|F2                      ||-0.979|  44.031|
| 7.300|o| 78.46| 71.16| 1.708|  0.524| 17.270|   1.3|  55.8|  47.8|  0.0|F2                      || 0.981| -47.612|
| 7.300|x| 76.18| 70.10| 1.656|  0.309| 10.817|   1.7|  54.7|  48.4|  0.0|F2                      ||-0.979|  44.041|
| 7.400|o| 78.68| 71.08| 1.719|  0.549| 17.941|   1.3|  55.8|  47.7|  0.0|F2                      || 0.981| -47.495|
| 7.400|x| 76.32| 70.09| 1.664|  0.322| 11.187|   1.7|  54.8|  48.4|  0.0|F2                      ||-0.980|  44.052|
| 7.500|o| 78.91| 71.01| 1.730|  0.575| 18.640|   1.3|  55.8|  47.7|  0.0|F2                      || 0.981| -47.373|
| 7.500|x| 76.45| 70.08| 1.672|  0.336| 11.570|   1.7|  54.8|  48.3|  0.0|F2                      ||-0.980|  44.066|
| 7.600|o| 79.15| 70.93| 1.742|  0.603| 19.366|   1.3|  55.8|  47.7|  0.0|F2                      || 0.981| -47.246|
| 7.600|x| 76.59| 70.07| 1.681|  0.350| 11.967|   1.7|  54.9|  48.3|  0.0|F2                      ||-0.980|  44.081|
| 7.700|o| 79.40| 70.84| 1.754|  0.631| 20.123|   1.4|  55.8|  47.7|  0.0|F2                      || 0.981| -47.113|
| 7.700|x| 76.72| 70.06| 1.689|  0.365| 12.380|   1.7|  54.9|  48.2|  0.0|F2                      ||-0.980|  44.098|
| 7.800|o| 79.65| 70.76| 1.766|  0.660| 20.913|   1.4|  55.8|  47.6|  0.0|F2                      || 0.981| -46.976|
| 7.800|x| 76.86| 70.05| 1.698|  0.381| 12.808|   1.7|  55.0|  48.2|  0.0|F2                      ||-0.981|  44.117|
| 7.900|o| 79.91| 70.67| 1.779|  0.691| 21.737|   1.4|  55.8|  47.6|  0.0|F2                      || 0.982| -46.834|
| 7.900|x| 77.00| 70.03| 1.707|  0.397| 13.253|   1.7|  55.0|  48.1|  0.0|F2                      ||-0.981|  44.138|
| 8.000|o| 80.19| 70.57| 1.793|  0.723| 22.600|   1.4|  55.7|  47.6|  0.0|F2                      || 0.982| -46.688|
| 8.000|x| 77.14| 70.02| 1.716|  0.413| 13.717|   1.7|  55.1|  48.1|  0.0|F2                      ||-0.981|  44.162|
| 8.100|o| 80.47| 70.47| 1.807|  0.756| 23.504|   1.4|  55.7|  47.7|  0.0|F2                      || 0.982| -46.537|
| 8.100|x| 77.28| 70.00| 1.726|  0.430| 14.201|   1.7|  55.1|  48.0|  0.0|F2                      ||-0.981|  44.188|
| 8.200|o| 80.76| 70.37| 1.822|  0.791| 24.452|   1.5|  55.6|  47.7|  0.0|F2                      || 0.982| -46.381|
| 8.200|x| 77.43| 69.98| 1.736|  0.448| 14.707|   1.7|  55.2|  47.9|  0.0|F2                      ||-0.982|  44.217|
| 8.300|o| 81.07| 70.27| 1.837|  0.827| 25.449|   1.5|  55.6|  47.7|  0.0|F2                      || 0.982| -46.223|
| 8.300|x| 77.57| 69.96| 1.746|  0.467| 15.235|   1.7|  55.3|  47.8|  0.0|F2                      ||-0.982|  44.248|
