
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.100   100.0 900.0 -45.0   45.0   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 7.500|x| 75.36| 71.16| 1.653|  0.220| -6.625|   1.6|  55.5|  47.7|  0.0|F2                      ||-0.981|  42.388|
| 7.600|o| 77.76| 72.18| 1.711|  0.379| -9.831|   1.3|  56.9|  46.6|  0.0|F2                      || 0.982| -49.307|
| 7.600|x| 75.49| 71.15| 1.661|  0.231| -6.902|   1.6|  55.6|  47.6|  0.0|F2                      ||-0.981|  42.395|
| 7.700|o| 77.91| 72.17| 1.721|  0.396|-10.250|   1.3|  57.1|  46.5|  0.0|F2                      || 0.983| -49.286|
| 7.700|x| 75.63| 71.15| 1.669|  0.243| -7.189|   1.6|  55.7|  47.5|  0.0|F2                      ||-0.982|  42.405|
| 7.800|o| 78.06| 72.15| 1.731|  0.414|-10.688|   1.3|  57.2|  46.3|  0.0|F2                      || 0.983| -49.263|
| 7.800|x| 75.76| 71.14| 1.677|  0.255| -7.488|   1.6|  55.8|  47.4|  0.0|F2                      ||-0.982|  42.416|
| 7.900|o| 78.22| 72.14| 1.741|  0.432|-11.146|   1.3|  57.3|  46.2|  0.0|F2                      || 0.983| -49.239|
| 7.900|x| 75.90| 71.13| 1.685|  0.268| -7.798|   1.6|  55.9|  47.3|  0.0|F2                      ||-0.982|  42.429|
| 8.000|o| 78.37| 72.12| 1.752|  0.451|-11.627|   1.3|  57.4|  46.1|  0.0|F2                      || 0.983| -49.210|
| 8.000|x| 76.04| 71.09| 1.694|  0.282| -8.134|   1.6|  55.9|  47.2|  0.0|F2                      ||-0.982|  42.487|
| 8.100|o| 78.53| 72.11| 1.763|  0.471|-12.131|   1.4|  57.5|  45.9|  0.0|F2                      || 0.983| -49.181|
| 8.100|x| 76.18| 71.11| 1.703|  0.295| -8.455|   1.6|  56.0|  47.1|  0.0|F2                      ||-0.982|  42.462|
| 8.200|o| 78.69| 72.09| 1.774|  0.492|-12.662|   1.4|  57.7|  45.8|  0.0|F2                      || 0.984| -49.147|
| 8.200|x| 76.32| 71.10| 1.712|  0.309| -8.804|   1.6|  56.1|  47.1|  0.0|F2                      ||-0.983|  42.481|
| 8.300|o| 78.86| 72.06| 1.786|  0.513|-13.219|   1.4|  57.8|  45.6|  0.0|F2                      || 0.984| -49.112|
| 8.300|x| 76.47| 71.08| 1.721|  0.324| -9.168|   1.6|  56.2|  47.0|  0.0|F2                      ||-0.983|  42.502|
| 8.400|o| 79.02| 72.04| 1.798|  0.535|-13.807|   1.4|  57.9|  45.5|  0.0|F2                      || 0.984| -49.074|
| 8.400|x| 76.61| 71.07| 1.731|  0.339| -9.548|   1.6|  56.3|  46.9|  0.0|F2                      ||-0.983|  42.526|
| 8.500|o| 79.19| 72.02| 1.811|  0.559|-14.427|   1.4|  58.1|  45.3|  0.0|F2                      || 0.984| -49.031|
| 8.500|x| 76.76| 71.05| 1.740|  0.355| -9.945|   1.7|  56.4|  46.7|  0.0|F2                      ||-0.983|  42.552|
| 8.600|o| 79.36| 71.99| 1.824|  0.583|-15.081|   1.5|  58.2|  45.1|  0.0|F2                      || 0.984| -48.988|
| 8.600|x| 76.91| 71.04| 1.750|  0.372|-10.360|   1.7|  56.5|  46.6|  0.0|F2                      ||-0.983|  42.582|
| 8.700|o| 79.54| 71.96| 1.837|  0.608|-15.774|   1.5|  58.4|  44.9|  0.0|F2                      || 0.984| -48.938|
| 8.700|x| 77.06| 71.02| 1.761|  0.390|-10.795|   1.7|  56.6|  46.5|  0.0|F2                      ||-0.984|  42.613|
| 8.800|o| 79.71| 71.93| 1.851|  0.634|-16.508|   1.5|  58.6|  44.7|  0.0|F2                      || 0.985| -48.888|
| 8.800|x| 77.22| 70.99| 1.771|  0.408|-11.251|   1.7|  56.7|  46.4|  0.0|F2                      ||-0.984|  42.648|
| 8.900|o| 79.61| 72.16| 1.863|  0.636|-16.896|   1.5|  58.8|  44.5|  0.0|F2                      || 0.985| -49.275|
| 8.900|x| 77.37| 70.97| 1.782|  0.427|-11.731|   1.7|  56.8|  46.3|  0.0|F2                      ||-0.984|  42.685|
| 9.000|o| 79.92| 72.00| 1.880|  0.676|-17.915|   1.6|  59.0|  44.3|  0.0|F2                      || 0.985| -49.002|
| 9.000|x| 77.53| 70.94| 1.794|  0.447|-12.235|   1.7|  56.9|  46.1|  0.0|F2                      ||-0.984|  42.726|
| 9.100|o| 80.26| 71.82| 1.898|  0.719|-18.999|   1.6|  59.2|  44.0|  0.0|F2                      || 0.985| -48.709|
| 9.100|x| 77.69| 70.92| 1.806|  0.467|-12.766|   1.7|  57.1|  46.0|  0.0|F2                      ||-0.984|  42.770|
| 9.200|o| 80.61| 71.63| 1.917|  0.765|-20.156|   1.7|  59.4|  43.8|  0.0|F2                      || 0.985| -48.393|
| 9.200|x| 77.86| 70.89| 1.818|  0.489|-13.326|   1.8|  57.2|  45.8|  0.0|F2                      ||-0.984|  42.818|
| 9.300|o| 80.98| 71.43| 1.937|  0.813|-21.393|   1.7|  59.6|  43.5|  0.0|F2                      || 0.985| -48.056|
| 9.300|x| 78.02| 70.85| 1.830|  0.512|-13.918|   1.8|  57.3|  45.7|  0.0|F2                      ||-0.984|  42.869|
| 9.400|o| 81.38| 71.21| 1.958|  0.864|-22.717|   1.8|  59.9|  43.2|  0.0|F2                      || 0.985| -47.696|
| 9.400|x| 78.19| 70.82| 1.844|  0.535|-14.546|   1.8|  57.5|  45.5|  0.0|F2                      ||-0.985|  42.925|
| 9.500|o| 81.80| 70.97| 1.981|  0.918|-24.137|   1.8|  60.1|  42.9|  0.0|F2                      || 0.985| -47.312|
| 9.500|x| 78.37| 70.78| 1.857|  0.560|-15.211|   1.8|  57.6|  45.4|  0.0|F2                      ||-0.985|  42.985|
| 9.600|o| 82.24| 70.71| 2.006|  0.976|-25.663|   1.9|  60.4|  42.5|  0.0|F2                      || 0.985| -46.906|
| 9.600|x| 78.54| 70.74| 1.871|  0.586|-15.919|   1.9|  57.8|  45.2|  0.0|F2                      ||-0.985|  43.048|
| 9.700|o| 82.71| 70.44| 2.032|  1.036|-27.305|   1.9|  60.8|  42.1|  0.0|F2                      || 0.985| -46.476|
| 9.700|x| 78.72| 70.70| 1.886|  0.614|-16.674|   1.9|  57.9|  45.0|  0.0|F2                      ||-0.985|  43.119|
| 9.800|o| 83.21| 70.14| 2.061|  1.100|-29.072|   2.0|  61.2|  41.6|  0.0|F2                      || 0.985| -46.025|
| 9.800|x| 78.64| 70.87| 1.899|  0.622|-17.131|   1.9|  58.1|  44.7|  0.0|F2                      ||-0.985|  42.838|
| 9.900|o| 83.75| 69.83| 2.092|  1.168|-30.976|   2.1|  61.6|  41.2|  0.0|F2                      || 0.985| -45.554|
| 9.900|x| 78.97| 70.70| 1.917|  0.664|-18.189|   2.0|  58.3|  44.5|  0.0|F2                      ||-0.985|  43.118|
|10.000|o| 84.31| 69.50| 2.125|  1.238|-33.024|   2.1|  62.0|  40.6|  0.0|F2                      || 0.984| -45.067|
|10.000|x| 79.32| 70.50| 1.936|  0.708|-19.327|   2.0|  58.5|  44.3|  0.0|F2                      ||-0.985|  43.421|
|10.100|o| 73.77| 82.18| 2.094| -1.058| 11.366|   1.9|  50.8|  52.1|  0.0|F2                      || 0.992| -71.633|
|10.100|o| 77.73| 81.29| 2.208| -0.537|  4.256|   2.2|  52.0|  50.5|  0.0|F2                      || 0.992| -69.228|
|10.100|o| 84.91| 69.15| 2.161|  1.311|-35.227|   2.2|  62.6|  40.0|  0.0|F2                      || 0.984| -44.568|
|10.100|x| 79.70| 70.29| 1.957|  0.756|-20.556|   2.1|  58.7|  44.0|  0.0|F2                      ||-0.985|  43.748|
|10.200|o| 72.91| 82.41| 2.094| -1.182| 12.784|   1.9|  52.9|  50.0|  0.0|F2                      || 0.992| -72.266|
|10.200|o| 79.47| 81.14| 2.304| -0.314|  0.085|   2.5|  55.3|  47.0|  0.0|F2                      || 0.992| -68.828|
|10.200|o| 85.53| 68.80| 2.201|  1.386|-37.590|   2.3|  63.2|  39.3|  0.0|F2                      || 0.984| -44.061|
|10.200|x| 80.10| 70.06| 1.979|  0.807|-21.888|   2.1|  59.0|  43.7|  0.0|F2                      ||-0.985|  44.101|
|10.300|o| 72.40| 82.54| 2.104| -1.262| 13.675|   1.9|  54.1|  48.8|  0.0|F2                      || 0.992| -72.652|
|10.300|o| 86.19| 68.44| 2.244|  1.463|-40.121|   2.4|  63.8|  38.6|  0.0|F2                      || 0.984| -43.558|
|10.300|x| 80.53| 69.80| 2.003|  0.862|-23.338|   2.2|  59.2|  43.4|  0.0|F2                      ||-0.985|  44.481|
|10.400|o| 72.05| 82.65| 2.119| -1.324| 14.356|   1.9|  54.9|  48.0|  0.0|F2                      || 0.992| -72.938|
|10.400|o| 86.87| 68.07| 2.292|  1.541|-42.825|   2.6|  64.5|  37.7|  0.0|F2                      || 0.984| -43.063|
|10.400|x| 81.00| 69.53| 2.029|  0.922|-24.923|   2.2|  59.5|  43.1|  0.0|F2                      ||-0.985|  44.890|
|10.500|o| 71.80| 82.73| 2.137| -1.374| 14.925|   1.9|  55.6|  47.2|  0.0|F2                      || 0.992| -73.169|
|10.500|x| 81.51| 69.23| 2.058|  0.986|-26.664|   2.3|  59.8|  42.7|  0.0|F2                      ||-0.985|  45.330|
|10.600|o| 71.62| 82.80| 2.160| -1.417| 15.425|   2.0|  56.3|  46.5|  0.0|F2                      || 0.992| -73.375|
|10.600|x| 82.07| 68.90| 2.089|  1.055|-28.586|   2.4|  60.2|  42.2|  0.0|F2                      ||-0.985|  45.800|
|10.700|o| 71.51| 82.87| 2.188| -1.455| 15.887|   2.1|  56.9|  45.8|  0.0|F2                      || 0.992| -73.567|
|10.700|x| 82.68| 68.54| 2.122|  1.130|-30.715|   2.5|  60.6|  41.7|  0.0|F2                      ||-0.985|  46.301|
|10.800|o| 71.46| 82.94| 2.221| -1.489| 16.327|   2.1|  57.5|  45.1|  0.0|F2                      || 0.993| -73.765|
|10.800|x| 83.35| 68.15| 2.160|  1.211|-33.083|   2.6|  61.1|  41.1|  0.0|F2                      ||-0.984|  46.831|
|10.900|o| 71.48| 83.02| 2.263| -1.520| 16.771|   2.2|  58.2|  44.3|  0.0|F2                      || 0.993| -73.980|
|10.900|x| 84.09| 67.74| 2.201|  1.298|-35.722|   2.7|  61.8|  40.4|  0.0|F2                      ||-0.984|  47.384|
|11.000|o| 71.54| 83.75| 2.312| -1.497| 15.457|   2.4|  59.0|  43.4|  0.0|F2                      || 0.993| -76.093|
|11.000|x| 73.57| 80.15| 2.149| -0.807|  8.338|   2.4|  47.1|  55.3|  0.0|F2                      ||-0.992|  23.772|
|11.000|x| 75.87| 79.06| 2.228| -0.511|  3.766|   2.6|  47.7|  54.4|  0.0|F2                      ||-0.991|  26.498|
|11.000|x| 84.90| 67.31| 2.247|  1.391|-38.666|   2.8|  62.5|  39.5|  0.0|F2                      ||-0.984|  47.952|
|11.100|o| 71.76| 83.71| 2.392| -1.534| 16.444|   2.6|  59.9|  42.3|  0.0|F2                      || 0.993| -75.971|
|11.100|x| 72.19| 80.83| 2.132| -0.983| 10.714|   2.3|  51.2|  51.3|  0.0|F2                      ||-0.992|  22.017|
|11.100|x| 78.34| 78.05| 2.378| -0.177| -2.821|   3.1|  52.6|  49.1|  0.0|F2                      ||-0.991|  28.894|
|11.100|x| 85.78| 66.86| 2.298|  1.488|-41.942|   2.9|  63.4|  38.5|  0.0|F2                      ||-0.984|  48.522|
|11.200|o| 72.11| 83.60| 2.521| -1.580| 17.968|   3.0|  61.1|  40.8|  0.0|F2                      || 0.993| -75.665|
|11.200|x| 71.53| 81.16| 2.136| -1.072| 11.844|   2.3|  52.7|  49.9|  0.0|F2                      ||-0.992|  21.132|
|11.200|x| 80.33| 77.56| 2.567|  0.106|-10.709|   3.7|  55.6|  45.5|  0.0|F2                      ||-0.991|  30.033|
|11.200|x| 86.74| 66.42| 2.355|  1.589|-45.571|   3.1|  64.4|  37.3|  0.0|F2                      ||-0.983|  49.073|
|11.300|x| 71.08| 81.39| 2.147| -1.136| 12.634|   2.3|  53.6|  48.9|  0.0|F2                      ||-0.992|  20.504|
|11.300|x| 83.75| 76.15| 2.798|  0.668|-29.654|   4.4|  62.5|  37.8|  0.0|F2                      ||-0.990|  33.135|
|11.300|x| 87.78| 65.99| 2.418|  1.691|-49.566|   3.3|  65.7|  35.9|  0.0|F2                      ||-0.983|  49.587|
|11.400|x| 70.75| 81.58| 2.163| -1.187| 13.255|   2.3|  54.4|  48.1|  0.0|F2                      ||-0.993|  20.008|
|11.500|x| 70.51| 81.73| 2.183| -1.230| 13.774|   2.4|  55.0|  47.4|  0.0|F2                      ||-0.993|  19.589|
|11.600|x| 70.34| 81.87| 2.209| -1.266| 14.227|   2.4|  55.7|  46.7|  0.0|F2                      ||-0.993|  19.216|
|11.700|x| 70.23| 82.00| 2.240| -1.298| 14.636|   2.5|  56.2|  46.1|  0.0|F2                      ||-0.993|  18.864|
|11.800|x| 70.18| 82.12| 2.279| -1.326| 15.021|   2.6|  56.9|  45.3|  0.0|F2                      ||-0.993|  18.515|
|11.900|x| 70.19| 82.26| 2.331| -1.351| 15.393|   2.7|  57.5|  44.5|  0.0|F2                      ||-0.993|  18.135|
|12.000|x| 70.30| 82.43| 2.406| -1.373| 15.788|   3.0|  58.3|  43.6|  0.0|F2                      ||-0.993|  17.680|
|12.100|x| 70.61| 82.67| 2.544| -1.390| 16.295|   3.4|  59.3|  42.1|  0.0|F2                      ||-0.993|  16.989|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:38:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 74.36| 70.99| 1.459|  0.117| -4.772|   1.3|  54.1|  49.5|  0.0|F2                      || 0.965| -47.340|
| 4.000|x| 71.97| 69.92| 1.463|  0.048| -2.826|   3.8|  53.1|  47.9|  0.0|F2                      ||-0.962|  44.306|
| 4.100|o| 74.48| 70.98| 1.465|  0.124| -4.990|   1.2|  54.1|  49.4|  0.0|F2                      || 0.965| -47.336|
| 4.100|x| 72.12| 69.91| 1.466|  0.053| -3.041|   3.5|  53.2|  48.1|  0.0|F2                      ||-0.963|  44.323|
| 4.200|o| 74.61| 70.98| 1.471|  0.131| -5.211|   1.2|  54.2|  49.4|  0.0|F2                      || 0.966| -47.332|
| 4.200|x| 72.27| 69.90| 1.469|  0.058| -3.253|   3.3|  53.2|  48.3|  0.0|F2                      ||-0.964|  44.335|
| 4.300|o| 74.74| 70.98| 1.478|  0.139| -5.435|   1.2|  54.2|  49.4|  0.0|F2                      || 0.967| -47.330|
| 4.300|x| 72.41| 69.90| 1.473|  0.063| -3.463|   3.1|  53.3|  48.4|  0.0|F2                      ||-0.965|  44.343|
| 4.400|o| 74.86| 70.98| 1.484|  0.146| -5.664|   1.2|  54.2|  49.4|  0.0|F2                      || 0.968| -47.329|
| 4.400|x| 72.56| 69.89| 1.477|  0.068| -3.672|   3.0|  53.3|  48.5|  0.0|F2                      ||-0.966|  44.347|
| 4.500|o| 74.99| 70.98| 1.491|  0.154| -5.897|   1.2|  54.3|  49.3|  0.0|F2                      || 0.968| -47.329|
| 4.500|x| 72.70| 69.89| 1.481|  0.073| -3.879|   2.8|  53.4|  48.6|  0.0|F2                      ||-0.966|  44.348|
| 4.600|o| 75.12| 70.98| 1.497|  0.163| -6.134|   1.2|  54.3|  49.3|  0.0|F2                      || 0.969| -47.329|
| 4.600|x| 72.84| 69.89| 1.485|  0.079| -4.087|   2.7|  53.4|  48.7|  0.0|F2                      ||-0.967|  44.347|
| 4.700|o| 75.24| 70.98| 1.504|  0.171| -6.377|   1.2|  54.4|  49.2|  0.0|F2                      || 0.970| -47.329|
| 4.700|x| 72.97| 69.90| 1.490|  0.085| -4.296|   2.6|  53.5|  48.7|  0.0|F2                      ||-0.968|  44.345|
| 4.800|o| 75.37| 70.98| 1.510|  0.180| -6.625|   1.2|  54.4|  49.2|  0.0|F2                      || 0.970| -47.329|
| 4.800|x| 73.11| 69.90| 1.495|  0.091| -4.506|   2.5|  53.5|  48.8|  0.0|F2                      ||-0.968|  44.342|
| 4.900|o| 75.50| 70.98| 1.517|  0.189| -6.878|   1.2|  54.5|  49.2|  0.0|F2                      || 0.971| -47.330|
| 4.900|x| 73.25| 69.90| 1.500|  0.097| -4.717|   2.4|  53.6|  48.8|  0.0|F2                      ||-0.969|  44.337|
| 5.000|o| 75.63| 70.98| 1.524|  0.198| -7.137|   1.2|  54.5|  49.1|  0.0|F2                      || 0.971| -47.330|
| 5.000|x| 73.38| 69.90| 1.505|  0.103| -4.931|   2.3|  53.6|  48.9|  0.0|F2                      ||-0.970|  44.332|
| 5.100|o| 75.75| 70.98| 1.531|  0.208| -7.402|   1.2|  54.6|  49.1|  0.0|F2                      || 0.972| -47.329|
| 5.100|x| 73.52| 69.91| 1.511|  0.109| -5.147|   2.2|  53.7|  48.9|  0.0|F2                      ||-0.970|  44.326|
| 5.200|o| 75.88| 70.98| 1.538|  0.218| -7.674|   1.1|  54.6|  49.0|  0.0|F2                      || 0.973| -47.329|
| 5.200|x| 73.65| 69.91| 1.516|  0.116| -5.366|   2.2|  53.7|  48.9|  0.0|F2                      ||-0.971|  44.321|
| 5.300|o| 76.01| 70.98| 1.545|  0.228| -7.954|   1.1|  54.7|  49.0|  0.0|F2                      || 0.973| -47.328|
| 5.300|x| 73.78| 69.92| 1.522|  0.123| -5.587|   2.1|  53.8|  48.9|  0.0|F2                      ||-0.971|  44.315|
| 5.400|o| 76.14| 70.98| 1.552|  0.239| -8.240|   1.1|  54.7|  49.0|  0.0|F2                      || 0.974| -47.327|
| 5.400|x| 73.91| 69.92| 1.528|  0.130| -5.812|   2.0|  53.8|  48.9|  0.0|F2                      ||-0.972|  44.309|
| 5.500|o| 76.27| 70.98| 1.559|  0.250| -8.534|   1.1|  54.7|  48.9|  0.0|F2                      || 0.974| -47.324|
| 5.500|x| 74.04| 69.92| 1.534|  0.138| -6.041|   2.0|  53.8|  49.0|  0.0|F2                      ||-0.972|  44.303|
| 5.600|o| 76.40| 70.97| 1.566|  0.261| -8.837|   1.1|  54.8|  48.9|  0.0|F2                      || 0.975| -47.322|
| 5.600|x| 74.18| 69.93| 1.539|  0.145| -6.275|   2.0|  53.9|  49.0|  0.0|F2                      ||-0.973|  44.297|
| 5.700|o| 76.53| 70.97| 1.573|  0.272| -9.149|   1.2|  54.8|  48.8|  0.0|F2                      || 0.975| -47.318|
| 5.700|x| 74.31| 69.93| 1.546|  0.153| -6.512|   1.9|  53.9|  48.9|  0.0|F2                      ||-0.973|  44.293|
| 5.800|o| 76.66| 70.97| 1.581|  0.284| -9.469|   1.2|  54.9|  48.8|  0.0|F2                      || 0.975| -47.313|
| 5.800|x| 74.44| 69.93| 1.552|  0.161| -6.754|   1.9|  54.0|  48.9|  0.0|F2                      ||-0.974|  44.288|
| 5.900|o| 76.79| 70.97| 1.588|  0.297| -9.800|   1.2|  54.9|  48.7|  0.0|F2                      || 0.976| -47.308|
| 5.900|x| 74.57| 69.94| 1.558|  0.170| -7.002|   1.9|  54.0|  48.9|  0.0|F2                      ||-0.974|  44.283|
| 6.000|o| 76.93| 70.96| 1.596|  0.309|-10.142|   1.2|  55.0|  48.6|  0.0|F2                      || 0.976| -47.302|
| 6.000|x| 74.70| 69.94| 1.564|  0.178| -7.254|   1.8|  54.1|  48.9|  0.0|F2                      ||-0.975|  44.280|
| 6.100|o| 77.06| 70.96| 1.603|  0.322|-10.494|   1.2|  55.0|  48.6|  0.0|F2                      || 0.977| -47.294|
| 6.100|x| 74.83| 69.94| 1.571|  0.187| -7.513|   1.8|  54.1|  48.9|  0.0|F2                      ||-0.975|  44.278|
| 6.200|o| 77.19| 70.95| 1.611|  0.336|-10.858|   1.2|  55.1|  48.5|  0.0|F2                      || 0.977| -47.285|
| 6.200|x| 74.96| 69.94| 1.578|  0.197| -7.777|   1.8|  54.1|  48.9|  0.0|F2                      ||-0.976|  44.276|
| 6.300|o| 77.33| 70.95| 1.619|  0.350|-11.235|   1.2|  55.1|  48.5|  0.0|F2                      || 0.977| -47.275|
| 6.300|x| 75.09| 69.94| 1.584|  0.206| -8.048|   1.8|  54.2|  48.9|  0.0|F2                      ||-0.976|  44.274|
| 6.400|o| 77.47| 70.94| 1.627|  0.364|-11.626|   1.2|  55.2|  48.4|  0.0|F2                      || 0.978| -47.263|
| 6.400|x| 75.22| 69.94| 1.591|  0.216| -8.327|   1.7|  54.2|  48.8|  0.0|F2                      ||-0.976|  44.275|
| 6.500|o| 77.60| 70.93| 1.636|  0.379|-12.031|   1.2|  55.3|  48.3|  0.0|F2                      || 0.978| -47.251|
| 6.500|x| 75.35| 69.94| 1.598|  0.226| -8.612|   1.7|  54.3|  48.8|  0.0|F2                      ||-0.977|  44.276|
| 6.600|o| 77.74| 70.92| 1.644|  0.394|-12.451|   1.2|  55.3|  48.3|  0.0|F2                      || 0.978| -47.235|
| 6.600|x| 75.48| 69.94| 1.605|  0.237| -8.905|   1.7|  54.3|  48.8|  0.0|F2                      ||-0.977|  44.277|
| 6.700|o| 77.88| 70.91| 1.652|  0.410|-12.888|   1.2|  55.4|  48.2|  0.0|F2                      || 0.979| -47.219|
| 6.700|x| 75.61| 69.94| 1.612|  0.248| -9.207|   1.7|  54.4|  48.8|  0.0|F2                      ||-0.977|  44.280|
| 6.800|o| 78.02| 70.90| 1.661|  0.427|-13.342|   1.2|  55.4|  48.1|  0.0|F2                      || 0.979| -47.201|
| 6.800|x| 75.75| 69.94| 1.620|  0.259| -9.517|   1.7|  54.4|  48.7|  0.0|F2                      ||-0.978|  44.284|
| 6.900|o| 78.16| 70.89| 1.670|  0.444|-13.814|   1.2|  55.5|  48.1|  0.0|F2                      || 0.979| -47.181|
| 6.900|x| 75.88| 69.93| 1.627|  0.270| -9.837|   1.7|  54.4|  48.7|  0.0|F2                      ||-0.978|  44.289|
| 7.000|o| 78.30| 70.87| 1.679|  0.461|-14.307|   1.2|  55.6|  48.0|  0.0|F2                      || 0.979| -47.159|
| 7.000|x| 76.01| 69.93| 1.635|  0.282|-10.167|   1.7|  54.5|  48.7|  0.0|F2                      ||-0.978|  44.296|
| 7.100|o| 78.45| 70.86| 1.688|  0.479|-14.821|   1.3|  55.6|  47.9|  0.0|F2                      || 0.980| -47.135|
| 7.100|x| 76.15| 69.92| 1.642|  0.295|-10.507|   1.7|  54.5|  48.6|  0.0|F2                      ||-0.979|  44.304|
| 7.200|o| 78.59| 70.84| 1.698|  0.498|-15.359|   1.3|  55.7|  47.8|  0.0|F2                      || 0.980| -47.108|
| 7.200|x| 76.28| 69.92| 1.650|  0.308|-10.859|   1.7|  54.6|  48.6|  0.0|F2                      ||-0.979|  44.314|
| 7.300|o| 78.74| 70.82| 1.708|  0.517|-15.921|   1.3|  55.8|  47.7|  0.0|F2                      || 0.980| -47.080|
| 7.300|x| 76.42| 69.91| 1.658|  0.321|-11.223|   1.7|  54.6|  48.5|  0.0|F2                      ||-0.979|  44.325|
| 7.400|o| 78.89| 70.80| 1.718|  0.537|-16.510|   1.3|  55.8|  47.7|  0.0|F2                      || 0.980| -47.046|
| 7.400|x| 76.55| 69.90| 1.667|  0.335|-11.600|   1.7|  54.6|  48.5|  0.0|F2                      ||-0.979|  44.338|
| 7.500|x| 76.69| 69.89| 1.675|  0.349|-11.991|   1.7|  54.7|  48.4|  0.0|F2                      ||-0.980|  44.351|
| 7.600|o| 79.03| 70.87| 1.737|  0.571|-17.767|   1.3|  56.1|  47.4|  0.0|F2                      || 0.981| -47.152|
| 7.600|x| 76.83| 69.88| 1.684|  0.363|-12.396|   1.7|  54.7|  48.4|  0.0|F2                      ||-0.980|  44.368|
| 7.700|o| 79.27| 70.78| 1.748|  0.598|-18.457|   1.3|  56.1|  47.3|  0.0|F2                      || 0.981| -47.011|
| 7.700|x| 76.96| 69.87| 1.692|  0.379|-12.817|   1.7|  54.8|  48.4|  0.0|F2                      ||-0.980|  44.386|
| 7.800|o| 79.51| 70.68| 1.760|  0.627|-19.177|   1.4|  56.2|  47.2|  0.0|F2                      || 0.981| -46.863|
| 7.800|x| 77.11| 69.85| 1.701|  0.394|-13.255|   1.7|  54.8|  48.3|  0.0|F2                      ||-0.980|  44.406|
| 7.900|o| 79.77| 70.58| 1.773|  0.656|-19.929|   1.4|  56.2|  47.2|  0.0|F2                      || 0.981| -46.708|
| 7.900|x| 77.25| 69.84| 1.710|  0.411|-13.712|   1.7|  54.9|  48.2|  0.0|F2                      ||-0.981|  44.429|
| 8.000|o| 80.03| 70.48| 1.786|  0.687|-20.716|   1.4|  56.3|  47.1|  0.0|F2                      || 0.982| -46.545|
| 8.000|x| 77.39| 69.82| 1.720|  0.428|-14.188|   1.7|  54.9|  48.2|  0.0|F2                      ||-0.981|  44.454|
| 8.100|o| 80.30| 70.37| 1.799|  0.719|-21.541|   1.4|  56.3|  47.1|  0.0|F2                      || 0.982| -46.373|
| 8.100|x| 77.53| 69.80| 1.730|  0.445|-14.686|   1.7|  55.0|  48.1|  0.0|F2                      ||-0.981|  44.481|
| 8.200|o| 80.59| 70.25| 1.813|  0.753|-22.407|   1.5|  56.3|  47.0|  0.0|F2                      || 0.982| -46.194|
| 8.200|x| 77.68| 69.78| 1.739|  0.463|-15.206|   1.7|  55.0|  48.1|  0.0|F2                      ||-0.981|  44.511|
| 8.300|o| 80.88| 70.13| 1.828|  0.789|-23.320|   1.5|  56.4|  46.9|  0.0|F2                      || 0.982| -46.005|
| 8.300|x| 77.82| 69.76| 1.750|  0.482|-15.751|   1.7|  55.1|  48.0|  0.0|F2                      ||-0.982|  44.544|
| 8.400|o| 81.19| 70.00| 1.843|  0.826|-24.284|   1.5|  56.4|  46.9|  0.0|F2                      || 0.982| -45.806|
| 8.400|x| 77.97| 69.74| 1.760|  0.502|-16.324|   1.7|  55.1|  47.9|  0.0|F2                      ||-0.982|  44.580|
| 8.500|o| 81.52| 69.86| 1.859|  0.865|-25.305|   1.6|  56.4|  46.8|  0.0|F2                      || 0.982| -45.597|
| 8.500|x| 78.12| 69.71| 1.771|  0.522|-16.926|   1.7|  55.2|  47.9|  0.0|F2                      ||-0.982|  44.619|
